buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0091798278538232,0.008281004657194,0.0101762096405321,1.1566199775714381e-08,99
C,10,50,0,0.0091798278538232,0.008281004657194,0.0101762096405321,1.1566199775714381e-08,99
C,20,50,0,0.0091798278538232,0.008281004657194,0.0101762096405321,1.1566199775714381e-08,99
C,30,50,0,0.0091798278538232,0.008281004657194,0.0101762096405321,1.1566199775714381e-08,99
C,40,50,0,0.0091798278538232,0.008281004657194,0.0101762096405321,1.1566199775714381e-08,99
C,50,50,0,0.0091798278538232,0.008281004657194,0.0101762096405321,1.1566199775714381e-08,99
C,60,50,0,0.0093102675196762,0.0083978595703557,0.0103218064748213,8.165784048941305e-09,95
C,70,50,0,0.0097354582817036,0.0087722192905582,0.010804466328926,2.6215241089033725e-08,86
C,80,50,0,0.0108083668685236,0.0097061639278076,0.012035732678068,2.4611192639412135e-08,68
C,90,50,0,0.0131379564966805,0.0117343819011556,0.0147094156609707,1.0936098924219095e-06,48
C,0,50,1,0.0153254250420744,0.0138248688502411,0.0169888521377291,1.1566199775714381e-08,99
C,10,50,1,0.0153254250420744,0.0138248688502411,0.0169888521377291,1.1566199775714381e-08,99
C,20,50,1,0.0153254250420744,0.0138248688502411,0.0169888521377291,1.1566199775714381e-08,99
C,30,50,1,0.0153254250420744,0.0138248688502411,0.0169888521377291,1.1566199775714381e-08,99
C,40,50,1,0.0153254250420744,0.0138248688502411,0.0169888521377291,1.1566199775714381e-08,99
C,50,50,1,0.0153254250420744,0.0138248688502411,0.0169888521377291,1.1566199775714381e-08,99
C,60,50,1,0.0156590392559276,0.0141244504951175,0.017360357523533,8.165784048941305e-09,95
C,70,50,1,0.0161880001081637,0.0145863381789915,0.0179655335209036,2.6215241089033725e-08,86
C,80,50,1,0.0182384177071757,0.0163785217695758,0.0203095178637744,2.4611192639412135e-08,68
C,90,50,1,0.0214495762386666,0.0191580417598476,0.0240152060730256,1.0936098924219095e-06,48
CD,0,50,0,0.0017350461477073,0.0012336123750176,0.002440300693831,0.923520572563684,60
CD,10,50,0,0.0017350461477073,0.0012336123750176,0.002440300693831,0.923520572563684,60
CD,20,50,0,0.0017350461477073,0.0012336123750176,0.002440300693831,0.923520572563684,60
CD,30,50,0,0.0017350461477073,0.0012336123750176,0.002440300693831,0.923520572563684,60
CD,40,50,0,0.0017350461477073,0.0012336123750176,0.002440300693831,0.923520572563684,60
CD,50,50,0,0.0017350461477073,0.0012336123750176,0.002440300693831,0.923520572563684,60
CD,60,50,0,0.0017469972427875,0.0012415236469844,0.0024582692192132,0.9457856342859544,59
CD,70,50,0,0.0017469972427875,0.0012415236469844,0.0024582692192132,0.9457856342859544,59
CD,80,50,0,0.0019949646754161,0.0014151830519951,0.0028122750979439,0.9060676578833156,47
