buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0138514120384301,0.0126848648519296,0.0151252392278488,4.753605573615261e-07,98
C,10,50,0,0.0138514120384301,0.0126848648519296,0.0151252392278488,4.753605573615261e-07,98
C,20,50,0,0.0138514120384301,0.0126848648519296,0.0151252392278488,4.753605573615261e-07,98
C,30,50,0,0.0138514120384301,0.0126848648519296,0.0151252392278488,4.753605573615261e-07,98
C,40,50,0,0.0138514120384301,0.0126848648519296,0.0151252392278488,4.753605573615261e-07,98
C,50,50,0,0.0138514120384301,0.0126848648519296,0.0151252392278488,4.753605573615261e-07,98
C,60,50,0,0.0138514120384301,0.0126848648519296,0.0151252392278488,4.753605573615261e-07,98
C,70,50,0,0.0142705964073058,0.0130597311955481,0.015593729975823,4.170632157407539e-07,89
C,80,50,0,0.0156982753008685,0.0143420139800172,0.0171827923027561,6.196181290274438e-07,75
C,90,50,0,0.019325252493907,0.0175432038665388,0.0212883226344755,3.032658622115214e-05,50
C,0,50,1,0.0203077285970592,0.0185974391627844,0.0221753025866639,4.753605573615261e-07,98
C,10,50,1,0.0203077285970592,0.0185974391627844,0.0221753025866639,4.753605573615261e-07,98
C,20,50,1,0.0203077285970592,0.0185974391627844,0.0221753025866639,4.753605573615261e-07,98
C,30,50,1,0.0203077285970592,0.0185974391627844,0.0221753025866639,4.753605573615261e-07,98
C,40,50,1,0.0203077285970592,0.0185974391627844,0.0221753025866639,4.753605573615261e-07,98
C,50,50,1,0.0203077285970592,0.0185974391627844,0.0221753025866639,4.753605573615261e-07,98
C,60,50,1,0.0203077285970592,0.0185974391627844,0.0221753025866639,4.753605573615261e-07,98
C,70,50,1,0.0210583245567171,0.0192715181825576,0.0230107990940433,4.170632157407539e-07,89
C,80,50,1,0.0231714588578468,0.0211695476418511,0.0253626820319689,6.196181290274438e-07,75
C,90,50,1,0.0274873265262937,0.0249526247146799,0.0302795047896741,3.032658622115214e-05,50
CD,0,50,0,0.0047243686146505,0.0037653928422748,0.0059275777434183,0.4042809838470433,59
CD,10,50,0,0.0047243686146505,0.0037653928422748,0.0059275777434183,0.4042809838470433,59
CD,20,50,0,0.0047243686146505,0.0037653928422748,0.0059275777434183,0.4042809838470433,59
CD,30,50,0,0.0047243686146505,0.0037653928422748,0.0059275777434183,0.4042809838470433,59
CD,40,50,0,0.0047243686146505,0.0037653928422748,0.0059275777434183,0.4042809838470433,59
CD,50,50,0,0.0047243686146505,0.0037653928422748,0.0059275777434183,0.4042809838470433,59
CD,60,50,0,0.0047243686146505,0.0037653928422748,0.0059275777434183,0.4042809838470433,59
CD,70,50,0,0.0047706488827252,0.0038020304795178,0.0059860358523834,0.4219747345643136,58
CD,80,50,0,0.0052067736961167,0.004149368537349,0.0065336429094084,0.4586934403158438,51
CD,90,50,0,0.0032963530003375,0.0023916627987142,0.0045432588192096,0.3761566313613267,31
CD,0,50,1,0.0054673416792704,0.0043575535493897,0.0068597722779732,0.4042809838470433,59
CD,10,50,1,0.0054673416792704,0.0043575535493897,0.0068597722779732,0.4042809838470433,59
CD,20,50,1,0.0054673416792704,0.0043575535493897,0.0068597722779732,0.4042809838470433,59
CD,30,50,1,0.0054673416792704,0.0043575535493897,0.0068597722779732,0.4042809838470433,59
CD,40,50,1,0.0054673416792704,0.0043575535493897,0.0068597722779732,0.4042809838470433,59
CD,50,50,1,0.0054673416792704,0.0043575535493897,0.0068597722779732,0.4042809838470433,59
CD,60,50,1,0.0054673416792704,0.0043575535493897,0.0068597722779732,0.4042809838470433,59
CD,70,50,1,0.0054910994943073,0.0043762029352063,0.0068900309475617,0.4219747345643136,58
CD,80,50,1,0.0059381774878236,0.0047322369427245,0.0074514341322464,0.4586934403158438,51
CD,90,50,1,0.0039187095748012,0.0028432124557224,0.0054010331520363,0.3761566313613267,31
CG,0,50,0,0.006632403868434,0.0056404857479754,0.0077987575963307,0.6599371073211873,73
CG,10,50,0,0.006632403868434,0.0056404857479754,0.0077987575963307,0.6599371073211873,73
CG,20,50,0,0.006632403868434,0.0056404857479754,0.0077987575963307,0.6599371073211873,73
CG,30,50,0,0.006632403868434,0.0056404857479754,0.0077987575963307,0.6599371073211873,73
CG,40,50,0,0.006632403868434,0.0056404857479754,0.0077987575963307,0.6599371073211873,73
CG,50,50,0,0.006632403868434,0.0056404857479754,0.0077987575963307,0.6599371073211873,73
CG,60,50,0,0.006632403868434,0.0056404857479754,0.0077987575963307,0.6599371073211873,73
CG,70,50,0,0.0068118663528357,0.005792918847892,0.0080100419887256,0.6752161323517529,70
CG,80,50,0,0.0071795864571122,0.0060960917017162,0.0084556572009304,0.6730250174489367,61
CG,90,50,0,0.0087117848662264,0.0072414893556062,0.0104806058296081,0.8274291114257262,39
CG,0,50,1,0.0070458035046093,0.0059920588430884,0.0082848563950312,0.6599371073211873,73
CG,10,50,1,0.0070458035046093,0.0059920588430884,0.0082848563950312,0.6599371073211873,73
CG,20,50,1,0.0070458035046093,0.0059920588430884,0.0082848563950312,0.6599371073211873,73
CG,30,50,1,0.0070458035046093,0.0059920588430884,0.0082848563950312,0.6599371073211873,73
CG,40,50,1,0.0070458035046093,0.0059920588430884,0.0082848563950312,0.6599371073211873,73
CG,50,50,1,0.0070458035046093,0.0059920588430884,0.0082848563950312,0.6599371073211873,73
CG,60,50,1,0.0070458035046093,0.0059920588430884,0.0082848563950312,0.6599371073211873,73
CG,70,50,1,0.0072148965103448,0.0061356620660897,0.0084839632780103,0.6752161323517529,70
CG,80,50,1,0.0076121582865914,0.0064633827087731,0.0089651126029518,0.6730250174489367,61
CG,90,50,1,0.009000538333839,0.0074815096492911,0.0108279871438222,0.8274291114257262,39
