buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.005943307017724,0.0055411678814799,0.0063746305945694,1.196694323635228e-07,398
C,10,50,0,0.005943307017724,0.0055411678814799,0.0063746305945694,1.196694323635228e-07,398
C,20,50,0,0.005943307017724,0.0055411678814799,0.0063746305945694,1.196694323635228e-07,398
C,30,50,0,0.005943307017724,0.0055411678814799,0.0063746305945694,1.196694323635228e-07,398
C,40,50,0,0.005943307017724,0.0055411678814799,0.0063746305945694,1.196694323635228e-07,398
C,50,50,0,0.0059703538447542,0.0055663823870477,0.0064036428964192,1.0206974510040825e-07,394
C,60,50,0,0.006103389169575,0.0056897100572127,0.0065471454574497,9.243525656010833e-08,372
C,70,50,0,0.0066060111795287,0.0061524953898845,0.0070929567498428,5.557275675194262e-07,325
C,80,50,0,0.0082128578560611,0.007636087398802,0.0088331930530873,6.626570532297649e-07,233
C,90,50,0,0.0113984244056875,0.0104909717327394,0.0123843703178338,4.4248011255021424e-08,122
C,0,50,1,0.0081528719259455,0.0076012280575687,0.0087445502407583,1.196694323635228e-07,398
C,10,50,1,0.0081528719259455,0.0076012280575687,0.0087445502407583,1.196694323635228e-07,398
C,20,50,1,0.0081528719259455,0.0076012280575687,0.0087445502407583,1.196694323635228e-07,398
C,30,50,1,0.0081528719259455,0.0076012280575687,0.0087445502407583,1.196694323635228e-07,398
C,40,50,1,0.0081528719259455,0.0076012280575687,0.0087445502407583,1.196694323635228e-07,398
C,50,50,1,0.0082057740713708,0.0076505475974602,0.0088012952344398,1.0206974510040825e-07,394
C,60,50,1,0.0084048401456957,0.0078351719311321,0.0090159269631357,9.243525656010833e-08,372
C,70,50,1,0.0089512067101251,0.008336688588813,0.0096110224957793,5.557275675194262e-07,325
C,80,50,1,0.0112244942767754,0.0104362233959223,0.0120723049890433,6.626570532297649e-07,233
C,90,50,1,0.0167947186060237,0.0154576555394089,0.0182474355400409,4.4248011255021424e-08,122
CD,0,50,0,0.0022233954005126,0.0018941217789619,0.0026099098600354,0.0076988322775228,211
CD,10,50,0,0.0022233954005126,0.0018941217789619,0.0026099098600354,0.0076988322775228,211
CD,20,50,0,0.0022233954005126,0.0018941217789619,0.0026099098600354,0.0076988322775228,211
CD,30,50,0,0.0022233954005126,0.0018941217789619,0.0026099098600354,0.0076988322775228,211
CD,40,50,0,0.0022252979210978,0.0018957096237458,0.0026121884784533,0.0076304258095383,210
CD,50,50,0,0.0022391401854801,0.0019077146338461,0.0026281440008265,0.0072747106261856,207
CD,60,50,0,0.0022587399440881,0.0019246151690768,0.002650870790687,0.0074729250186356,204
CD,70,50,0,0.0023217509835167,0.0019770400214137,0.0027265647488543,0.0090807242352335,191
CD,80,50,0,0.0026373445138584,0.0022440860259167,0.0030995184696353,0.0024213560012424,150
CD,90,50,0,0.0009590298682979,0.0007054311623953,0.0013037959439791,0.0010491636941072,88
CD,0,50,1,0.0031023204995623,0.0026428825130187,0.0036416270623439,0.0076988322775228,211
CD,10,50,1,0.0031023204995623,0.0026428825130187,0.0036416270623439,0.0076988322775228,211
CD,20,50,1,0.0031023204995623,0.0026428825130187,0.0036416270623439,0.0076988322775228,211
CD,30,50,1,0.0031023204995623,0.0026428825130187,0.0036416270623439,0.0076988322775228,211
CD,40,50,1,0.0031060590268599,0.0026460214308007,0.003646078813284,0.0076304258095383,210
CD,50,50,1,0.003131692225602,0.0026681558958321,0.0036757583060332,0.0072747106261856,207
CD,60,50,1,0.003155735842129,0.0026889226833118,0.0037035905744347,0.0074729250186356,204
CD,70,50,1,0.0032230342715422,0.0027445095492434,0.0037849931760665,0.0090807242352335,191
CD,80,50,1,0.0038982515326689,0.0033169772640633,0.0045813895610908,0.0024213560012424,150
CD,90,50,1,0.00153907088619,0.0011320904594773,0.0020923585857366,0.0010491636941072,88
CG,0,50,0,0.0021888385921915,0.0019171079708171,0.0024990842746457,0.0007408436772216,302
CG,10,50,0,0.0021888385921915,0.0019171079708171,0.0024990842746457,0.0007408436772216,302
CG,20,50,0,0.0021888385921915,0.0019171079708171,0.0024990842746457,0.0007408436772216,302
CG,30,50,0,0.0021888385921915,0.0019171079708171,0.0024990842746457,0.0007408436772216,302
CG,40,50,0,0.0021888385921915,0.0019171079708171,0.0024990842746457,0.0007408436772216,302
CG,50,50,0,0.0021888385921915,0.0019171079708171,0.0024990842746457,0.0007408436772216,302
CG,60,50,0,0.0022569271659002,0.0019765500607159,0.0025770762569673,0.0006285172645208,287
CG,70,50,0,0.002415753029906,0.002114790581478,0.0027595463837471,0.0006568112701288,256
CG,80,50,0,0.0027198172688469,0.0023801833677549,0.0031079143212798,0.0007091938363357,209
CG,90,50,0,0.0037684735505131,0.0032660054870657,0.0043482452669349,6.524256846862642e-05,109
CG,0,50,1,0.0030948769367942,0.0027106673216529,0.003533544370196,0.0007408436772216,302
