buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.008269191736311,0.0076951577602849,0.0088860467974788,8.319669614076375e-05,308
C,10,50,0,0.008269191736311,0.0076951577602849,0.0088860467974788,8.319669614076375e-05,308
C,20,50,0,0.008269191736311,0.0076951577602849,0.0088860467974788,8.319669614076375e-05,308
C,30,50,0,0.008269191736311,0.0076951577602849,0.0088860467974788,8.319669614076375e-05,308
C,40,50,0,0.008269191736311,0.0076951577602849,0.0088860467974788,8.319669614076375e-05,308
C,50,50,0,0.0083214503053157,0.0077432592008704,0.008942815084384,8.114262620972923e-05,304
C,60,50,0,0.0085580840156462,0.0079622444400755,0.0091985121243232,0.0001115452209985,285
C,70,50,0,0.0092827069033427,0.0086224546381249,0.0099935170516716,0.0006331527961316,240
C,80,50,0,0.0114404965182642,0.0105883904276226,0.0123611762787825,0.0023345514044279,169
C,90,50,0,0.0170925251740118,0.0156603700896904,0.0186556521430205,0.0001796765901709,80
C,0,50,1,0.0104521867540578,0.0097266127787619,0.0112318862101969,8.319669614076375e-05,308
C,10,50,1,0.0104521867540578,0.0097266127787619,0.0112318862101969,8.319669614076375e-05,308
C,20,50,1,0.0104521867540578,0.0097266127787619,0.0112318862101969,8.319669614076375e-05,308
C,30,50,1,0.0104521867540578,0.0097266127787619,0.0112318862101969,8.319669614076375e-05,308
C,40,50,1,0.0104521867540578,0.0097266127787619,0.0112318862101969,8.319669614076375e-05,308
C,50,50,1,0.0105258366723036,0.0097944803693185,0.0113118035336591,8.114262620972923e-05,304
C,60,50,1,0.0107862725295087,0.0100352997610452,0.0115934429315659,0.0001115452209985,285
C,70,50,1,0.0114387161774206,0.0106251131685175,0.0123146196856782,0.0006331527961316,240
C,80,50,1,0.0139368045335155,0.0128987695139574,0.0150583759478175,0.0023345514044279,169
C,90,50,1,0.0226731680585405,0.0207734199182199,0.0247466498936913,0.0001796765901709,80
CD,0,50,0,0.0029568793710691,0.0025230808095915,0.0034652618266593,0.0002779806357033,149
CD,10,50,0,0.0029568793710691,0.0025230808095915,0.0034652618266593,0.0002779806357033,149
CD,20,50,0,0.0029568793710691,0.0025230808095915,0.0034652618266593,0.0002779806357033,149
CD,30,50,0,0.0029568793710691,0.0025230808095915,0.0034652618266593,0.0002779806357033,149
CD,40,50,0,0.0029568793710691,0.0025230808095915,0.0034652618266593,0.0002779806357033,149
CD,50,50,0,0.0029650438786419,0.002530211808734,0.0034746044469181,0.0002425504685708,147
CD,60,50,0,0.00300583835419,0.0025652173107346,0.0035221437863025,0.0002705280731696,143
CD,70,50,0,0.0031387471379436,0.0026792534143568,0.0036770443374854,0.0001500419542286,131
CD,80,50,0,0.0033752106207029,0.0028668465608007,0.0039737204250387,0.0001210450051081,107
CD,90,50,0,0.0045391303620486,0.0037758475018771,0.0054567098998115,0.0034224888073781,58
CD,0,50,1,0.0047034992887748,0.0040134571973236,0.0055121817604677,0.0002779806357033,149
CD,10,50,1,0.0047034992887748,0.0040134571973236,0.0055121817604677,0.0002779806357033,149
CD,20,50,1,0.0047034992887748,0.0040134571973236,0.0055121817604677,0.0002779806357033,149
