buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0058556888487584,0.0054533597718805,0.0062877003036331,3.7279529672140654e-06,399
C,10,50,0,0.0058556888487584,0.0054533597718805,0.0062877003036331,3.7279529672140654e-06,399
C,20,50,0,0.0058556888487584,0.0054533597718805,0.0062877003036331,3.7279529672140654e-06,399
C,30,50,0,0.0058556888487584,0.0054533597718805,0.0062877003036331,3.7279529672140654e-06,399
C,40,50,0,0.0058556888487584,0.0054533597718805,0.0062877003036331,3.7279529672140654e-06,399
C,50,50,0,0.0058635339714439,0.005460662257997,0.0062961283833159,3.303293288015041e-06,397
C,60,50,0,0.0059768347235445,0.0055653653681209,0.0064187256271062,1.897925037130932e-06,375
C,70,50,0,0.0064031674335922,0.0059535264268875,0.0068867676470616,2.2451983707760803e-06,320
C,80,50,0,0.0078672375238866,0.0072989308418082,0.0084797934928667,5.390885314993099e-05,237
C,90,50,0,0.0109304416880901,0.0100315023167586,0.011909936490484,0.0005752993138641,125
C,0,50,1,0.0077633993588818,0.00722999647868,0.0083361547662178,3.7279529672140654e-06,399
C,10,50,1,0.0077633993588818,0.00722999647868,0.0083361547662178,3.7279529672140654e-06,399
C,20,50,1,0.0077633993588818,0.00722999647868,0.0083361547662178,3.7279529672140654e-06,399
C,30,50,1,0.0077633993588818,0.00722999647868,0.0083361547662178,3.7279529672140654e-06,399
C,40,50,1,0.0077633993588818,0.00722999647868,0.0083361547662178,3.7279529672140654e-06,399
C,50,50,1,0.0077856994680695,0.0072507596006858,0.0083601056365685,3.303293288015041e-06,397
C,60,50,1,0.0080015098629311,0.0074506537228498,0.0085930929644782,1.897925037130932e-06,375
C,70,50,1,0.0086030800295033,0.0079989575221123,0.0092528289829566,2.2451983707760803e-06,320
C,80,50,1,0.0102236967346596,0.0094851661955461,0.0110197304683359,5.390885314993099e-05,237
C,90,50,1,0.01406308623207,0.0129065124853556,0.0153233024486698,0.0005752993138641,125
CD,0,50,0,0.0004562062760501,0.0003258746676519,0.0006386632253655,0.0443254567174549,214
CD,10,50,0,0.0004562062760501,0.0003258746676519,0.0006386632253655,0.0443254567174549,214
CD,20,50,0,0.0004562062760501,0.0003258746676519,0.0006386632253655,0.0443254567174549,214
CD,30,50,0,0.0004576834579831,0.0003270227905915,0.0006405490801803,0.0439046490753163,213
CD,40,50,0,0.0004576834579831,0.0003270227905915,0.0006405490801803,0.0439046490753163,213
