buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.005498169833604,0.0047739486202335,0.0063322574086845,0.0015508295111954,97
C,10,50,0,0.005498169833604,0.0047739486202335,0.0063322574086845,0.0015508295111954,97
C,20,50,0,0.005498169833604,0.0047739486202335,0.0063322574086845,0.0015508295111954,97
C,30,50,0,0.005498169833604,0.0047739486202335,0.0063322574086845,0.0015508295111954,97
C,40,50,0,0.005498169833604,0.0047739486202335,0.0063322574086845,0.0015508295111954,97
C,50,50,0,0.005498169833604,0.0047739486202335,0.0063322574086845,0.0015508295111954,97
C,60,50,0,0.0056409551071415,0.0048968380343226,0.0064981472325105,0.0017962693862949,92
C,70,50,0,0.005820886872541,0.0050519669857901,0.0067068379659296,0.001851960177474,87
C,80,50,0,0.0069751764763624,0.0060380271257647,0.0080577787848606,0.0072747106261856,66
C,90,50,0,0.008495494997864,0.0072977028144474,0.0098898841311883,0.02522105512641,47
C,0,50,1,0.0077326942405694,0.0067141405445194,0.0089057653502569,0.0015508295111954,97
C,10,50,1,0.0077326942405694,0.0067141405445194,0.0089057653502569,0.0015508295111954,97
C,20,50,1,0.0077326942405694,0.0067141405445194,0.0089057653502569,0.0015508295111954,97
C,30,50,1,0.0077326942405694,0.0067141405445194,0.0089057653502569,0.0015508295111954,97
C,40,50,1,0.0077326942405694,0.0067141405445194,0.0089057653502569,0.0015508295111954,97
C,50,50,1,0.0077326942405694,0.0067141405445194,0.0089057653502569,0.0015508295111954,97
C,60,50,1,0.007901098318528,0.0068588382683826,0.0091017388362718,0.0017962693862949,92
C,70,50,1,0.0081504670608894,0.0070738173429591,0.0093909851060495,0.001851960177474,87
C,80,50,1,0.0093884196617958,0.0081270391907773,0.0108455763134524,0.0072747106261856,66
C,90,50,1,0.0110455256424006,0.0094882009333023,0.0128584583710398,0.02522105512641,47
CD,0,50,0,0.0006495778889687,0.000436296838591,0.0009671200809056,0.596805449883179,57
CD,10,50,0,0.0006495778889687,0.000436296838591,0.0009671200809056,0.596805449883179,57
CD,20,50,0,0.0006495778889687,0.000436296838591,0.0009671200809056,0.596805449883179,57
CD,30,50,0,0.0006495778889687,0.000436296838591,0.0009671200809056,0.596805449883179,57
CD,40,50,0,0.0006495778889687,0.000436296838591,0.0009671200809056,0.596805449883179,57
CD,50,50,0,0.0006495778889687,0.000436296838591,0.0009671200809056,0.596805449883179,57
CD,60,50,0,0.000657884354207,0.0004419760937501,0.0009792652354519,0.612856649665859,56
CD,70,50,0,0.0006721347131918,0.0004518676922431,0.0009997728990864,0.6149642721585296,55
CD,80,50,0,0.000780325053905,0.0005270034870809,0.0011554139672294,0.4901941873486188,44
CD,90,50,0,0.0001001747648474,5.378095397456648e-05,0.0001865899127968,0.2661381503387341,26
CD,0,50,1,0.0007374910717987,0.0004953447901771,0.0010980090873437,0.596805449883179,57
CD,10,50,1,0.0007374910717987,0.0004953447901771,0.0010980090873437,0.596805449883179,57
CD,20,50,1,0.0007374910717987,0.0004953447901771,0.0010980090873437,0.596805449883179,57
CD,30,50,1,0.0007374910717987,0.0004953447901771,0.0010980090873437,0.596805449883179,57
CD,40,50,1,0.0007374910717987,0.0004953447901771,0.0010980090873437,0.596805449883179,57
CD,50,50,1,0.0007374910717987,0.0004953447901771,0.0010980090873437,0.596805449883179,57
CD,60,50,1,0.0007428285769514,0.0004990428343028,0.0011057052757936,0.612856649665859,56
CD,70,50,1,0.0007583570118173,0.0005098338563693,0.0011280250422518,0.6149642721585296,55
CD,80,50,1,0.0009251609701962,0.0006248204577882,0.0013698700324317,0.4901941873486188,44
CD,90,50,1,0.0001371270624374,7.361958118737343e-05,0.0002554188838001,0.2661381503387341,26
CG,0,50,0,0.0023305718145199,0.0018095601921017,0.0030015939819753,0.2534540196819688,74
CG,10,50,0,0.0023305718145199,0.0018095601921017,0.0030015939819753,0.2534540196819688,74
CG,20,50,0,0.0023305718145199,0.0018095601921017,0.0030015939819753,0.2534540196819688,74
CG,30,50,0,0.0023305718145199,0.0018095601921017,0.0030015939819753,0.2534540196819688,74
CG,40,50,0,0.0023305718145199,0.0018095601921017,0.0030015939819753,0.2534540196819688,74
CG,50,50,0,0.0023305718145199,0.0018095601921017,0.0030015939819753,0.2534540196819688,74
CG,60,50,0,0.0023706993748831,0.0018400414025559,0.0030543962316632,0.2513816209220474,72
CG,70,50,0,0.0024558790621815,0.0019057455314703,0.0031648202073485,0.255956564302831,68
CG,80,50,0,0.0026805078171415,0.0020768083350905,0.0034596943956524,0.3810300337775976,59
CG,90,50,0,0.0034476333846271,0.0026516116910613,0.0044826231513703,0.4266135021515973,38
CG,0,50,1,0.0028989067049253,0.0022508408199085,0.0037335648125498,0.2534540196819688,74
CG,10,50,1,0.0028989067049253,0.0022508408199085,0.0037335648125498,0.2534540196819688,74
CG,20,50,1,0.0028989067049253,0.0022508408199085,0.0037335648125498,0.2534540196819688,74
CG,30,50,1,0.0028989067049253,0.0022508408199085,0.0037335648125498,0.2534540196819688,74
CG,40,50,1,0.0028989067049253,0.0022508408199085,0.0037335648125498,0.2534540196819688,74
CG,50,50,1,0.0028989067049253,0.0022508408199085,0.0037335648125498,0.2534540196819688,74
CG,60,50,1,0.0029518752609541,0.0022911267252534,0.0038031800948371,0.2513816209220474,72
CG,70,50,1,0.0030515174840975,0.0023679569157435,0.0039324021876592,0.255956564302831,68
CG,80,50,1,0.0031765016047033,0.002461095232362,0.0040998667227511,0.3810300337775976,59
CG,90,50,1,0.0040638605704084,0.0031255586070684,0.0052838435658737,0.4266135021515973,38
