buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0126636640024392,0.0120670625506957,0.0132897617206293,1.4837020501090592e-12,401
C,10,50,0,0.0126636640024392,0.0120670625506957,0.0132897617206293,1.4837020501090592e-12,401
C,20,50,0,0.0126636640024392,0.0120670625506957,0.0132897617206293,1.4837020501090592e-12,401
C,30,50,0,0.0126636640024392,0.0120670625506957,0.0132897617206293,1.4837020501090592e-12,401
C,40,50,0,0.0126636640024392,0.0120670625506957,0.0132897617206293,1.4837020501090592e-12,401
C,50,50,0,0.0126778156101079,0.0120804954335623,0.0133046702867301,1.6651124923328098e-12,400
C,60,50,0,0.0127909942270869,0.0121878764336275,0.0134239573405876,1.1437517599688365e-12,392
C,70,50,0,0.0134154952063115,0.0127755796521328,0.014087463467892,5.200284647344233e-12,348
C,80,50,0,0.0155144539419369,0.0147524212130955,0.0163158492860018,1.2510970037737934e-10,271
C,90,50,0,0.0215401428059802,0.0203552302551552,0.0227940311303781,9.426459612882354e-12,143
C,0,50,1,0.0170113975538189,0.0162099687986941,0.0178524493370641,1.4837020501090592e-12,401
C,10,50,1,0.0170113975538189,0.0162099687986941,0.0178524493370641,1.4837020501090592e-12,401
C,20,50,1,0.0170113975538189,0.0162099687986941,0.0178524493370641,1.4837020501090592e-12,401
C,30,50,1,0.0170113975538189,0.0162099687986941,0.0178524493370641,1.4837020501090592e-12,401
C,40,50,1,0.0170113975538189,0.0162099687986941,0.0178524493370641,1.4837020501090592e-12,401
C,50,50,1,0.0170199075336515,0.0162180080199305,0.0178614569741278,1.6651124923328098e-12,400
C,60,50,1,0.0172134936563834,0.0164018472645979,0.0180653044183566,1.1437517599688365e-12,392
C,70,50,1,0.0179706274623098,0.0171134333107237,0.0188707575812248,5.200284647344233e-12,348
C,80,50,1,0.0205646582558478,0.0195545716161863,0.0216269206751505,1.2510970037737934e-10,271
C,90,50,1,0.0301953987503508,0.0285343648714797,0.0319531242345612,9.426459612882354e-12,143
CD,0,50,0,0.0048460999978644,0.004350538211928,0.0053981103130901,0.0001356325036243,211
CD,10,50,0,0.0048460999978644,0.004350538211928,0.0053981103130901,0.0001356325036243,211
CD,20,50,0,0.0048460999978644,0.004350538211928,0.0053981103130901,0.0001356325036243,211
CD,30,50,0,0.0048460999978644,0.004350538211928,0.0053981103130901,0.0001356325036243,211
