metric|Ess_metric|Ess_mean|Ess_mean_lb|Ess_mean_ub|Ess_median|Ess_median_lb|Ess_median_ub|NonEss_metric|NonEss_mean|NonEss_mean_lb|NonEss_mean_ub|NonEss_median|NonEss_median_lb|NonEss_median_ub|pvalues|buff|qvalue
min_N_prot_depth_left|min_N_prot_depth_left|0.3309493303391964|0.2963281103972288|0.3676629318296164|0.2748205741626794|0.0153508771929824|0.8675078864353313|min_N_prot_depth_left|0.339874616119757|0.32174776976982|0.3582856042978029|0.3012345679012346|0.0229166666666666|0.8070739549839229|0.2211949470278222|C|0.3317924205417333
min_N_thread_depth_left|min_N_thread_depth_left|0.7317230200448598|0.6924005322572975|0.7669621011704314|0.8401983218916858|0.1363636363636363|0.9858156028368794|min_N_thread_depth_left|0.7293675267155689|0.7090963354839316|0.7480874389892866|0.8309037900874635|0.102803738317757|0.9824|0.2027838732270249|C|0.3128665472645527
min_N_thread_slippage_left|min_N_thread_slippage_left|216.86702127659572|186.1914893617021|252.77812536930165|140.5|8.0|805.0|min_N_thread_slippage_left|162.9922480620155|150.85084183496733|176.4763620411418|113.0|8.0|668.0|0.0420195050578292|C|0.0782432163145785
min_C_prot_depth_right|min_C_prot_depth_right|0.37920154392612|0.3429156247621368|0.4169675867705976|0.3473917869034406|0.0432098765432098|0.8571428571428571|min_C_prot_depth_right|0.3245870838699758|0.3050455956380546|0.3446654011797915|0.2901227542013578|0.0251046025104602|0.7748447204968945|0.0145954113895768|C|0.03426748761031075
min_C_thread_depth_right|min_C_thread_depth_right|0.7873097361696747|0.7551189650028831|0.8149098226900614|0.8505582137161085|0.180327868852459|0.9897810218978104|min_C_thread_depth_right|0.7314825441218668|0.7091980728656998|0.752296755589588|0.8054927099044746|0.1494845360824742|0.9787234042553192|0.0029651888032025|C|0.010674679691529
min_C_thread_slippage_right|min_C_thread_slippage_right|231.3483146067416|200.81917368832396|267.05789646304413|135.0|16.0|815.0|min_C_thread_slippage_right|160.9957264957265|147.25226580994175|177.1125813394088|108.0|10.0|597.0|0.0001651019246766|C|0.0008915503932536401
ACO|ACO|130.4790805974376|118.77107375943896|145.13173045166016|93.0|18.0|487.8235294117647|ACO|126.70357832092162|121.24965152761632|132.52633278643438|99.83333333333334|22.5|352.3157894736842|0.9313849993136668|C|0.9980812451179631
RCO|RCO|0.2685124370107342|0.2474168452571885|0.2914406857065461|0.210989010989011|0.02333570244018|0.7503909026297085|RCO|0.3110263822169612|0.2989507338919768|0.3233909631565934|0.2620717267329416|0.0476947535771065|0.7792857142857142|5.473122486240567e-06|C|4.222123060814152e-05
Gn|Gn|0.7851471590909092|0.7587727198773309|0.8150423550022636|0.769795|0.60315|1.10043|Gn|0.7850443214285714|0.7681671298896933|0.806488831224793|0.7531300000000001|0.60562|1.09551|0.336021722283282|CD|0.4425651952023714
N_term_thread|N_term_thread|1.0909090909090908|1.0227272727272727|1.2272727272727273|1.0|1.0|3.0|N_term_thread|1.2258064516129032|1.1505376344086022|1.3297491039426523|1.0|1.0|3.0|0.0024765458614807|CD|0.009552391179996985
Gc|Gc|0.8387738297872339|0.7934554872153788|0.9060734816380328|0.7432000000000001|0.60392|1.80084|Gc|0.8233071830985914|0.7990924145099462|0.853922520348139|0.78234|0.60714|1.56635|0.7820351090243309|CD|0.918041214941606
C_term_thread|C_term_thread|1.2765957446808511|1.148936170212766|1.4893617021276595|1.0|1.0|4.0|C_term_thread|1.2112676056338028|1.1408450704225352|1.3051643192488265|1.0|1.0|3.0|0.0589838512758711|CD|0.10274606351280773
loopsize|loopsize|111.21714285714286|90.6|144.14285714285714|59.0|16.0|601.0|loopsize|100.25714285714284|92.8|108.63736263736264|67.0|17.0|325.0|0.992081220261555|CD|0.9980812451179631
num_zipper_nc|num_zipper_nc|13.125714285714286|11.022857142857143|16.005714285714287|6.0|1.0|53.0|num_zipper_nc|14.698901098901098|13.131868131868131|16.58021978021978|7.0|1.0|68.0|0.1984021088533065|CD|0.3128665472645527
perc_bb_loop|perc_bb_loop|0.2228170752521699|0.1932844666290765|0.2565337812608417|0.1483253588516746|0.0163468372423596|0.746268656716418|perc_bb_loop|0.2600074919661036|0.2426760527735431|0.2790759541356096|0.2|0.0416666666666666|0.7747524752475248|9.929852416301892e-05|CD|0.0005957911449781135
num_loop_contacting_res|num_loop_contacting_res|165.22285714285715|143.15428571428572|198.65714285714284|101.0|42.0|671.0|num_loop_contacting_res|160.13406593406594|151.0901098901099|169.99617271158402|120.0|48.0|418.0|0.9951633331022152|CD|0.9980812451179631
num_cross_nearest_neighbors|num_cross_nearest_neighbors|38.85714285714285|37.21714285714286|41.03428571428572|35.0|26.0|74.0|num_cross_nearest_neighbors|43.32087912087912|41.54505494505494|45.52307692307692|37.0|27.0|107.0|0.0095546773942228|CD|0.027155398909896378
ent_coverage|ent_coverage|0.1747200705801993|0.158446713861389|0.1936219234255906|0.1525885558583106|0.0398009950248756|0.4711538461538461|ent_coverage|0.2130331979107392|0.2032921400226878|0.2235505907297484|0.1896869244935543|0.0770308123249299|0.5035971223021583|1.154197362286724e-06|CD|1.2465331512696621e-05
min_N_prot_depth_left|min_N_prot_depth_left|0.3484711196190316|0.2987420090699979|0.4011976646692299|0.3140350877192982|0.0213068181818181|0.8764204545454546|min_N_prot_depth_left|0.3397261245463295|0.3123887292343595|0.3677139060641626|0.29|0.0180995475113122|0.7835820895522388|0.4639577679293946|CD|0.5567493215152735
min_N_thread_depth_left|min_N_thread_depth_left|0.7395079690408563|0.6837838960465953|0.7867597101936566|0.8425120772946859|0.1612903225806451|0.9829545454545454|min_N_thread_depth_left|0.7264181161544087|0.6945738380679498|0.7547701641680173|0.8256880733944955|0.0710059171597633|0.9815573770491804|0.2410285128628797|CD|0.3517713430971758
min_N_thread_slippage_left|min_N_thread_slippage_left|239.7840909090909|190.62953913825564|301.4807682721135|144.5|8.0|817.0|min_N_thread_slippage_left|151.2258064516129|134.46594982078852|170.40860215053763|98.0|8.0|587.0|0.0349710746892461|CD|0.0699421493784922
min_C_prot_depth_right|min_C_prot_depth_right|0.3503070135069969|0.3026343398591637|0.4026320425774247|0.3134201435025245|0.0477987421383647|0.8406779661016949|min_C_prot_depth_right|0.3098516668370575|0.2828866124263887|0.3383579967053162|0.2815126050420168|0.0475|0.745398773006135|0.146925900942401|CD|0.24042420154211072
min_C_thread_depth_right|min_C_thread_depth_right|0.778087818712756|0.7332726182919462|0.8149344727645689|0.8454828506474251|0.237037037037037|0.9817073170731708|min_C_thread_depth_right|0.7140561355519931|0.6801552815565498|0.744793115582103|0.7837837837837838|0.146067415730337|0.976063829787234|0.0139581319405435|CD|0.03426086930860677
min_C_thread_slippage_right|min_C_thread_slippage_right|211.18085106382975|171.24468085106383|265.51063829787233|128.0|14.0|959.0|min_C_thread_slippage_right|143.72769953051642|126.72300469483568|163.18216448236427|95.0|13.0|499.0|0.0119357262850421|CD|0.03069186759010826
ACO|ACO|126.60568396105796|109.53783765789632|151.34897176755862|85.63157894736842|18.0|494.3333333333333|ACO|120.9787350510892|113.41877884561842|129.31602948333472|92.33333333333331|26.5|332.0652173913044|0.9707574808343176|CD|0.9980812451179631
RCO|RCO|0.2696180922198947|0.2387931569213518|0.303270312183849|0.2085828343313373|0.0220338983050847|0.7503909026297085|RCO|0.3170082178331414|0.2993266471176537|0.3354965179094781|0.2701941603675707|0.0528846153846153|0.7593283582089553|0.0001854216595988|CD|0.0009102517834850181
Gn|Gn|0.7790802962962963|0.7584534971041209|0.8023745000848208|0.76571|0.60315|1.10043|Gn|0.80884185520362|0.7903709811233727|0.8334217546688121|0.75695|0.60519|1.28696|0.351364496674366|CG|0.451754352867042
N_term_thread|N_term_thread|1.1925925925925926|1.1037037037037036|1.3111111111111111|1.0|1.0|3.0|N_term_thread|1.225|1.165909090909091|1.3|1.0|1.0|3.0|0.0085696640954431|CG|0.0257089922863293
Gc|Gc|0.8300310370370371|0.7940102424921743|0.8803729672539184|0.75437|0.60805|1.66445|Gc|0.8427382121212121|0.8200864290928199|0.8705118560908013|0.78737|0.61231|1.57937|0.0529675937051375|CG|0.0953416686692475
C_term_thread|C_term_thread|1.2518518518518518|1.148148148148148|1.4074074074074074|1.0|1.0|3.0|C_term_thread|1.203647416413374|1.148936170212766|1.2735562310030395|1.0|1.0|3.0|0.0323318628983898|CG|0.06958767655725397
loopsize|loopsize|112.68897637795276|95.80738853368187|136.86220472440945|61.5|14.0|620.0|loopsize|104.8695652173913|98.41654978962131|111.9827188727191|69.0|17.0|336.0|0.9936467062357468|CG|0.9980812451179631
num_zipper_nc|num_zipper_nc|13.968503937007874|12.11023622047244|16.27952755905512|7.0|1.0|60.0|num_zipper_nc|15.32117812061711|13.995792426367462|16.868162692847125|8.0|1.0|73.0|0.3243490966950222|CG|0.43787128053828
perc_bb_loop|perc_bb_loop|0.2122462267725699|0.1884764492322928|0.239165137423102|0.1241791301358088|0.0162790697674418|0.7394366197183099|perc_bb_loop|0.2679992207393283|0.2534203194839641|0.2834735054672201|0.2019867549668874|0.0397350993377483|0.7837837837837838|2.0781927732477336e-08|CG|3.7407469918459205e-07
num_loop_contacting_res|num_loop_contacting_res|167.0708661417323|148.95275590551182|192.3192501490253|108.5|42.0|715.0|num_loop_contacting_res|165.8625525946704|158.15287517531556|174.2664796633941|126.0|50.0|442.0|0.9980812451179631|CG|0.9980812451179631
num_cross_nearest_neighbors|num_cross_nearest_neighbors|40.25590551181102|38.62992125984252|42.24409448818898|36.0|26.0|77.0|num_cross_nearest_neighbors|43.245441795231415|41.86395511921459|44.86395511921459|37.0|27.0|104.0|0.0112846703019107|CG|0.030468609815158892
ent_coverage|ent_coverage|0.161519918516129|0.1487864527153281|0.1757911128510366|0.1253482630929289|0.0424739195230998|0.4596774193548387|ent_coverage|0.2087150531053828|0.201426546105016|0.2165205637516654|0.1896869244935543|0.0726872246696035|0.484375|7.553217265074258e-15|CG|4.0787373231400993e-13
min_N_prot_depth_left|min_N_prot_depth_left|0.3222059741317812|0.2807610621436964|0.3667567355978295|0.2608386638237384|0.0146788990825688|0.8675078864353313|min_N_prot_depth_left|0.3254669482097772|0.3039152812745613|0.3479126889672098|0.2734384155631079|0.02|0.7861635220125787|0.2938467107315408|CG|0.406864676397518
min_N_thread_depth_left|min_N_thread_depth_left|0.7202163834395844|0.673177829101701|0.761996881042678|0.8297872340425532|0.1363636363636363|0.9829545454545454|min_N_thread_depth_left|0.7168005776366897|0.6917322443360202|0.7404066112302806|0.823055028462998|0.0795454545454545|0.980456026058632|0.2754638632742172|CG|0.3914486478107297
min_N_thread_slippage_left|min_N_thread_slippage_left|216.5703703703704|179.33333333333334|262.1333333333333|133.0|8.0|817.0|min_N_thread_slippage_left|144.93636363636364|131.9333812273989|159.6519955817528|94.5|8.0|534.0|0.0396711314094818|CG|0.0765086105754292
min_C_prot_depth_right|min_C_prot_depth_right|0.3717970730119999|0.3298478390739892|0.4163597859991512|0.3170731707317073|0.0432098765432098|0.8616279069767442|min_C_prot_depth_right|0.3086167123765762|0.2862817403929141|0.3316875668084403|0.2815126050420168|0.0337552742616033|0.7474226804123711|0.0169941815597988|CG|0.03823690850954731
min_C_thread_depth_right|min_C_thread_depth_right|0.7894731171708113|0.7539127012647596|0.8196225333339132|0.8541666666666666|0.237037037037037|0.9897810218978104|min_C_thread_depth_right|0.7145020562802975|0.6874978069770362|0.7391324777812248|0.7878787878787878|0.1333333333333333|0.9737827715355806|0.0005642697781251|CG|0.00253921400156295
min_C_thread_slippage_right|min_C_thread_slippage_right|241.63703703703703|205.44444444444449|284.9959830138291|153.0|14.0|878.0|min_C_thread_slippage_right|140.37993920972644|127.370820668693|155.09658299163831|96.0|10.0|495.0|1.159509233245172e-05|CG|7.82668732440491e-05
ACO|ACO|132.04296766805072|117.63496467061633|151.13328454412166|91.33333333333334|18.0|505.7977528089888|ACO|127.40438067208224|120.98748207725536|134.4102129357581|100.5|26.0|340.8541666666667|0.9683120685871748|CG|0.9980812451179631
RCO|RCO|0.2612579724476971|0.2364421501039456|0.287907229118641|0.2011410326471957|0.0222192114889581|0.7294520547945206|RCO|0.3279182175730946|0.3132297810543061|0.3432813150320783|0.2790715032094342|0.0505804311774461|0.7963536291709666|5.6179136213046495e-08|CG|7.584183388761277e-07
