buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0054959493041687,0.0046652657736937,0.0064745419059111,0.0012335793986957,79
C,10,50,0,0.0054959493041687,0.0046652657736937,0.0064745419059111,0.0012335793986957,79
C,20,50,0,0.0054959493041687,0.0046652657736937,0.0064745419059111,0.0012335793986957,79
C,30,50,0,0.0054959493041687,0.0046652657736937,0.0064745419059111,0.0012335793986957,79
C,40,50,0,0.0054959493041687,0.0046652657736937,0.0064745419059111,0.0012335793986957,79
C,50,50,0,0.0054959493041687,0.0046652657736937,0.0064745419059111,0.0012335793986957,79
C,60,50,0,0.0056831997283382,0.0048247893757075,0.006694335573446,0.0014626181847485,75
C,70,50,0,0.0059258351956666,0.0050297056989041,0.0069816257388285,0.0012597266879954,70
C,80,50,0,0.0072193480156114,0.0061127612391406,0.008526259039334,0.0026645532500191,52
C,90,50,0,0.0091822102208588,0.0077065281395751,0.0109404628145162,0.0240080747680837,39
C,0,50,1,0.0082310591483901,0.0069869783000193,0.0096966573810755,0.0012335793986957,79
C,10,50,1,0.0082310591483901,0.0069869783000193,0.0096966573810755,0.0012335793986957,79
C,20,50,1,0.0082310591483901,0.0069869783000193,0.0096966573810755,0.0012335793986957,79
C,30,50,1,0.0082310591483901,0.0069869783000193,0.0096966573810755,0.0012335793986957,79
C,40,50,1,0.0082310591483901,0.0069869783000193,0.0096966573810755,0.0012335793986957,79
C,50,50,1,0.0082310591483901,0.0069869783000193,0.0096966573810755,0.0012335793986957,79
C,60,50,1,0.008460036267442,0.0071822028174945,0.0099652175614002,0.0014626181847485,75
C,70,50,1,0.0088786411776689,0.0075359760532156,0.010460525432291,0.0012597266879954,70
C,80,50,1,0.0106333692985745,0.0090034789220905,0.0125583170259272,0.0026645532500191,52
C,90,50,1,0.0124711713214784,0.0104669170505493,0.0148592095818227,0.0240080747680837,39
CD,0,50,0,9.853610129803766e-05,5.386472438183928e-05,0.0001802545797911,0.9021070979671264,43
CD,10,50,0,9.853610129803766e-05,5.386472438183928e-05,0.0001802545797911,0.9021070979671264,43
