buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0063535882030282,0.0057438074488428,0.0070281052095142,3.33259735363356e-08,181
C,10,50,0,0.0063535882030282,0.0057438074488428,0.0070281052095142,3.33259735363356e-08,181
C,20,50,0,0.0063535882030282,0.0057438074488428,0.0070281052095142,3.33259735363356e-08,181
C,30,50,0,0.0063535882030282,0.0057438074488428,0.0070281052095142,3.33259735363356e-08,181
C,40,50,0,0.0063535882030282,0.0057438074488428,0.0070281052095142,3.33259735363356e-08,181
C,50,50,0,0.00637032163529,0.0057589127605239,0.0070466422091367,3.468022580221941e-08,180
C,60,50,0,0.0064588111757168,0.0058379201907763,0.0071457369132032,2.9903630682781575e-08,174
C,70,50,0,0.0071347998013278,0.0064303749520622,0.0079163919031973,8.322195199639283e-08,148
C,80,50,0,0.0085325378107817,0.0076776225667556,0.0094826492002439,2.160148653285177e-07,113
C,90,50,0,0.0138970031743723,0.0123408350419106,0.0156494027002741,0.0012422389480104,58
C,0,50,1,0.0102874560491724,0.0093001253459765,0.0113796049006416,3.33259735363356e-08,181
C,10,50,1,0.0102874560491724,0.0093001253459765,0.0113796049006416,3.33259735363356e-08,181
C,20,50,1,0.0102874560491724,0.0093001253459765,0.0113796049006416,3.33259735363356e-08,181
C,30,50,1,0.0102874560491724,0.0093001253459765,0.0113796049006416,3.33259735363356e-08,181
C,40,50,1,0.0102874560491724,0.0093001253459765,0.0113796049006416,3.33259735363356e-08,181
C,50,50,1,0.0103083529510479,0.0093189808534796,0.0114027641256179,3.468022580221941e-08,180
C,60,50,1,0.010491472797672,0.0094829186378424,0.0116072915594829,2.9903630682781575e-08,174
C,70,50,1,0.0115055606182457,0.0103696068381948,0.0127659541201247,8.322195199639283e-08,148
C,80,50,1,0.0137106667958116,0.0123369303636459,0.0152373709216769,2.160148653285177e-07,113
C,90,50,1,0.0193172439018829,0.0171541243436651,0.0217531308791426,0.0012422389480104,58
CD,0,50,0,0.0001207681469585,7.02403644020264e-05,0.0002076433606797,0.1657469034901013,98
CD,10,50,0,0.0001207681469585,7.02403644020264e-05,0.0002076433606797,0.1657469034901013,98
