buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0056704387641407,0.0047142732074402,0.0068205371990581,0.0033678674694126,81
C,10,50,0,0.0056704387641407,0.0047142732074402,0.0068205371990581,0.0033678674694126,81
C,20,50,0,0.0056704387641407,0.0047142732074402,0.0068205371990581,0.0033678674694126,81
C,30,50,0,0.0056704387641407,0.0047142732074402,0.0068205371990581,0.0033678674694126,81
C,40,50,0,0.0056704387641407,0.0047142732074402,0.0068205371990581,0.0033678674694126,81
C,50,50,0,0.0056704387641407,0.0047142732074402,0.0068205371990581,0.0033678674694126,81
C,60,50,0,0.0057470088591389,0.0047795725214333,0.0069102646060733,0.0019948363393711,77
C,70,50,0,0.0057265369210567,0.0047565037497888,0.0068943969842726,0.0007738012359774,71
C,80,50,0,0.0071765914527968,0.0059358468275681,0.0086766836100211,0.0045255156914569,51
C,90,50,0,0.0093010223373301,0.0076459227270574,0.0113143984850091,0.0526232225423695,38
C,0,50,1,0.0083494529738227,0.0069415444004428,0.0100429185409561,0.0033678674694126,81
C,10,50,1,0.0083494529738227,0.0069415444004428,0.0100429185409561,0.0033678674694126,81
C,20,50,1,0.0083494529738227,0.0069415444004428,0.0100429185409561,0.0033678674694126,81
C,30,50,1,0.0083494529738227,0.0069415444004428,0.0100429185409561,0.0033678674694126,81
C,40,50,1,0.0083494529738227,0.0069415444004428,0.0100429185409561,0.0033678674694126,81
C,50,50,1,0.0083494529738227,0.0069415444004428,0.0100429185409561,0.0033678674694126,81
C,60,50,1,0.0086676718998928,0.0072085788369107,0.0104221009250123,0.0019948363393711,77
C,70,50,1,0.0090221124947837,0.0074938330973926,0.0108620665566803,0.0007738012359774,71
C,80,50,1,0.01068774241749,0.0088399628625925,0.012921755414379,0.0045255156914569,51
C,90,50,1,0.0123373402986211,0.0101419335595043,0.0150079829207064,0.0526232225423695,38
CD,0,50,0,1.0303407524685316e-05,4.767922677347651e-06,2.226550508549729e-05,0.9537486285283232,42
CD,10,50,0,1.0303407524685316e-05,4.767922677347651e-06,2.226550508549729e-05,0.9537486285283232,42
CD,20,50,0,1.0303407524685316e-05,4.767922677347651e-06,2.226550508549729e-05,0.9537486285283232,42
CD,30,50,0,1.0303407524685316e-05,4.767922677347651e-06,2.226550508549729e-05,0.9537486285283232,42
CD,40,50,0,1.0303407524685316e-05,4.767922677347651e-06,2.226550508549729e-05,0.9537486285283232,42
CD,50,50,0,1.0303407524685316e-05,4.767922677347651e-06,2.226550508549729e-05,0.9537486285283232,42
CD,60,50,0,1.0303407524685316e-05,4.767922677347651e-06,2.226550508549729e-05,0.9537486285283232,42
CD,70,50,0,1.0303407524685316e-05,4.767922677347651e-06,2.226550508549729e-05,0.9537486285283232,42
CD,80,50,0,1.4759350045817545e-05,6.78921698977222e-06,3.2085940706143626e-05,0.8157614057682618,33
CD,90,50,0,2.678536805902935e-06,1.034863301020752e-06,6.9328571353336905e-06,0.8934025744350933,21
CD,0,50,1,1.0095203665028728e-05,4.671575920064722e-06,2.1815579749156143e-05,0.9537486285283232,42
CD,10,50,1,1.0095203665028728e-05,4.671575920064722e-06,2.1815579749156143e-05,0.9537486285283232,42
CD,20,50,1,1.0095203665028728e-05,4.671575920064722e-06,2.1815579749156143e-05,0.9537486285283232,42
CD,30,50,1,1.0095203665028728e-05,4.671575920064722e-06,2.1815579749156143e-05,0.9537486285283232,42
CD,40,50,1,1.0095203665028728e-05,4.671575920064722e-06,2.1815579749156143e-05,0.9537486285283232,42
CD,50,50,1,1.0095203665028728e-05,4.671575920064722e-06,2.1815579749156143e-05,0.9537486285283232,42
CD,60,50,1,1.0095203665028728e-05,4.671575920064722e-06,2.1815579749156143e-05,0.9537486285283232,42
CD,70,50,1,1.0095203665028728e-05,4.671575920064722e-06,2.1815579749156143e-05,0.9537486285283232,42
CD,80,50,1,1.6069691564386427e-05,7.39196662797819e-06,3.493454448199306e-05,0.8157614057682618,33
CD,90,50,1,2.835048867752841e-06,1.0953323558489753e-06,7.337957323753963e-06,0.8934025744350933,21
CG,0,50,0,8.998681833403987e-05,4.945913772546834e-05,0.0001637235877186,0.511180916462769,53
CG,10,50,0,8.998681833403987e-05,4.945913772546834e-05,0.0001637235877186,0.511180916462769,53
CG,20,50,0,8.998681833403987e-05,4.945913772546834e-05,0.0001637235877186,0.511180916462769,53
CG,30,50,0,8.998681833403987e-05,4.945913772546834e-05,0.0001637235877186,0.511180916462769,53
CG,40,50,0,8.998681833403987e-05,4.945913772546834e-05,0.0001637235877186,0.511180916462769,53
CG,50,50,0,8.998681833403987e-05,4.945913772546834e-05,0.0001637235877186,0.511180916462769,53
CG,60,50,0,8.998681833403987e-05,4.945913772546834e-05,0.0001637235877186,0.511180916462769,53
