buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0064972213982587,0.0058729607507212,0.0071878372238069,1.1022833334983773e-07,182
C,10,50,0,0.0064972213982587,0.0058729607507212,0.0071878372238069,1.1022833334983773e-07,182
C,20,50,0,0.0064972213982587,0.0058729607507212,0.0071878372238069,1.1022833334983773e-07,182
C,30,50,0,0.0064972213982587,0.0058729607507212,0.0071878372238069,1.1022833334983773e-07,182
C,40,50,0,0.0064972213982587,0.0058729607507212,0.0071878372238069,1.1022833334983773e-07,182
C,50,50,0,0.0064972213982587,0.0058729607507212,0.0071878372238069,1.1022833334983773e-07,182
C,60,50,0,0.0065893850945862,0.0059555749552169,0.007290647208918,8.942401619194129e-08,176
C,70,50,0,0.0073603942798846,0.0066391019326057,0.0081600500346732,4.2367643504626084e-07,149
C,80,50,0,0.0089915556796803,0.0080980775545099,0.0099836131472668,6.037929249913532e-07,110
C,90,50,0,0.0140685458473982,0.0124603171938268,0.015884345412844,4.928331364273397e-05,53
C,0,50,1,0.0102641482934331,0.0092779568944765,0.011355165947398,1.1022833334983773e-07,182
C,10,50,1,0.0102641482934331,0.0092779568944765,0.011355165947398,1.1022833334983773e-07,182
C,20,50,1,0.0102641482934331,0.0092779568944765,0.011355165947398,1.1022833334983773e-07,182
C,30,50,1,0.0102641482934331,0.0092779568944765,0.011355165947398,1.1022833334983773e-07,182
C,40,50,1,0.0102641482934331,0.0092779568944765,0.011355165947398,1.1022833334983773e-07,182
C,50,50,1,0.0102641482934331,0.0092779568944765,0.011355165947398,1.1022833334983773e-07,182
C,60,50,1,0.0104558617926126,0.0094501486456536,0.0115686059474312,8.942401619194129e-08,176
C,70,50,1,0.0114727258268633,0.0103484396776877,0.0127191578632061,4.2367643504626084e-07,149
C,80,50,1,0.0141007440598633,0.0126995731373959,0.015656509151184,6.037929249913532e-07,110
C,90,50,1,0.0212981787035477,0.0188635033908704,0.0240470927742825,4.928331364273397e-05,53
CD,0,50,0,0.0017199569934894,0.0013402060526736,0.0022073113709282,0.1035248857703055,97
CD,10,50,0,0.0017199569934894,0.0013402060526736,0.0022073113709282,0.1035248857703055,97
CD,20,50,0,0.0017199569934894,0.0013402060526736,0.0022073113709282,0.1035248857703055,97
CD,30,50,0,0.0017199569934894,0.0013402060526736,0.0022073113709282,0.1035248857703055,97
CD,40,50,0,0.0017199569934894,0.0013402060526736,0.0022073113709282,0.1035248857703055,97
CD,50,50,0,0.0017329053641545,0.0013504874366322,0.0022236126895073,0.1069619397258225,96
CD,60,50,0,0.0017329053641545,0.0013504874366322,0.0022236126895073,0.1069619397258225,96
CD,70,50,0,0.0018609820880533,0.0014459038892389,0.0023952175229838,0.1445651076903185,87
CD,80,50,0,0.0020009808489784,0.0015491967860417,0.0025845163080983,0.1295193524063091,74
CD,90,50,0,0.000774192547557,0.000539817290767,0.0011103277181825,0.2627137620854614,45
CD,0,50,1,0.0022573503298348,0.0017589478030562,0.0028969765349214,0.1035248857703055,97
CD,10,50,1,0.0022573503298348,0.0017589478030562,0.0028969765349214,0.1035248857703055,97
CD,20,50,1,0.0022573503298348,0.0017589478030562,0.0028969765349214,0.1035248857703055,97
CD,30,50,1,0.0022573503298348,0.0017589478030562,0.0028969765349214,0.1035248857703055,97
CD,40,50,1,0.0022573503298348,0.0017589478030562,0.0028969765349214,0.1035248857703055,97
CD,50,50,1,0.0022683658916476,0.0017677824200456,0.0029106997332044,0.1069619397258225,96
CD,60,50,1,0.0022683658916476,0.0017677824200456,0.0029106997332044,0.1069619397258225,96
CD,70,50,1,0.0023806408491078,0.0018496566327549,0.0030640556479932,0.1445651076903185,87
CD,80,50,1,0.0025966744475666,0.0020103939078781,0.0033539288794216,0.1295193524063091,74
CD,90,50,1,0.0009569443962632,0.0006672437406374,0.0013724258794318,0.2627137620854614,45
CG,0,50,0,0.0027919846452147,0.0023262550319224,0.0033509560010163,0.0142856214705429,142
CG,10,50,0,0.0027919846452147,0.0023262550319224,0.0033509560010163,0.0142856214705429,142
CG,20,50,0,0.0027919846452147,0.0023262550319224,0.0033509560010163,0.0142856214705429,142
CG,30,50,0,0.0027919846452147,0.0023262550319224,0.0033509560010163,0.0142856214705429,142
CG,40,50,0,0.0027919846452147,0.0023262550319224,0.0033509560010163,0.0142856214705429,142
CG,50,50,0,0.0028004758342476,0.0023339117170551,0.0033603091500395,0.0129915808016896,141
CG,60,50,0,0.0028660423292084,0.0023890607517744,0.0034382543962993,0.0115698289296488,134
CG,70,50,0,0.0031143377520967,0.0025925822320377,0.0037410962376731,0.0182257306148221,118
CG,80,50,0,0.0034215238981927,0.0028441113655955,0.0041161629349392,0.0126312544456084,97
CG,90,50,0,0.0051751692462505,0.0042595098259722,0.0062876663798338,0.0168025528756345,51
CG,0,50,1,0.0039061416044835,0.0032545600056953,0.004688173580323,0.0142856214705429,142
CG,10,50,1,0.0039061416044835,0.0032545600056953,0.004688173580323,0.0142856214705429,142
CG,20,50,1,0.0039061416044835,0.0032545600056953,0.004688173580323,0.0142856214705429,142
CG,30,50,1,0.0039061416044835,0.0032545600056953,0.004688173580323,0.0142856214705429,142
CG,40,50,1,0.0039061416044835,0.0032545600056953,0.004688173580323,0.0142856214705429,142
CG,50,50,1,0.0039366859205796,0.0032808272380165,0.0047236550153304,0.0129915808016896,141
CG,60,50,1,0.0040554804122674,0.0033805464014951,0.0048651665798793,0.0115698289296488,134
CG,70,50,1,0.0043159171414881,0.0035928569688487,0.0051844927125389,0.0182257306148221,118
CG,80,50,1,0.0048565292811424,0.0040369468508288,0.005842503637062,0.0126312544456084,97
CG,90,50,1,0.0074683058423182,0.0061469143529495,0.0090737545623426,0.0168025528756345,51
