buff,spa,cov,region,odds,odds_lb,odds_ub,pvalues,n
C,0,50,0,0.0076730895451697,0.0066830530963753,0.0088097913212939,0.0001002442219923,81
C,10,50,0,0.0076730895451697,0.0066830530963753,0.0088097913212939,0.0001002442219923,81
C,20,50,0,0.0076730895451697,0.0066830530963753,0.0088097913212939,0.0001002442219923,81
C,30,50,0,0.0076730895451697,0.0066830530963753,0.0088097913212939,0.0001002442219923,81
C,40,50,0,0.0076730895451697,0.0066830530963753,0.0088097913212939,0.0001002442219923,81
C,50,50,0,0.0076775924744643,0.006683712773799,0.0088192638132243,0.0001010736267135,80
C,60,50,0,0.00782112338355,0.0068075407686183,0.0089856194857761,8.354378286812292e-05,76
C,70,50,0,0.0081401802712973,0.0070758940974661,0.0093645458703158,7.913655692393107e-05,68
C,80,50,0,0.0091664857773139,0.0079314493681878,0.0105938344437666,5.746149644969556e-05,53
C,90,50,0,0.0118619653665233,0.0102407563896084,0.0137398271185687,0.001277441480866,39
C,0,50,1,0.0116394656804386,0.0101376592437627,0.0133637517368185,0.0001002442219923,81
C,10,50,1,0.0116394656804386,0.0101376592437627,0.0133637517368185,0.0001002442219923,81
C,20,50,1,0.0116394656804386,0.0101376592437627,0.0133637517368185,0.0001002442219923,81
C,30,50,1,0.0116394656804386,0.0101376592437627,0.0133637517368185,0.0001002442219923,81
C,40,50,1,0.0116394656804386,0.0101376592437627,0.0133637517368185,0.0001002442219923,81
C,50,50,1,0.0116650297353765,0.0101549683065878,0.0133996399219625,0.0001010736267135,80
C,60,50,1,0.0119744222487819,0.01042259067421,0.0137573078204946,8.354378286812292e-05,76
C,70,50,1,0.0125747428267522,0.0109306606954037,0.014466111570497,7.913655692393107e-05,68
C,80,50,1,0.0144547854204249,0.0125072357580982,0.0167055955122012,5.746149644969556e-05,53
C,90,50,1,0.0174184667429194,0.0150378347165092,0.0201759754242478,0.001277441480866,39
CD,0,50,0,0.0005314771483389,0.0003202675545944,0.0008819749461172,0.8839213884272239,46
CD,10,50,0,0.0005314771483389,0.0003202675545944,0.0008819749461172,0.8839213884272239,46
CD,20,50,0,0.0005314771483389,0.0003202675545944,0.0008819749461172,0.8839213884272239,46
CD,30,50,0,0.0005314771483389,0.0003202675545944,0.0008819749461172,0.8839213884272239,46
CD,40,50,0,0.0005314771483389,0.0003202675545944,0.0008819749461172,0.8839213884272239,46
CD,50,50,0,0.0005314771483389,0.0003202675545944,0.0008819749461172,0.8839213884272239,46
CD,60,50,0,0.0005314771483389,0.0003202675545944,0.0008819749461172,0.8839213884272239,46
CD,70,50,0,0.0005314771483389,0.0003202675545944,0.0008819749461172,0.8839213884272239,46
CD,80,50,0,0.0005933692912594,0.0003577940413529,0.0009840496909294,0.9227263944504532,37
CD,90,50,0,0.0008213462337145,0.0004869419931535,0.0013854004072806,0.917962970954414,24
CD,0,50,1,0.0005497161687553,0.0003312583685649,0.0009122422099106,0.8839213884272239,46
CD,10,50,1,0.0005497161687553,0.0003312583685649,0.0009122422099106,0.8839213884272239,46
CD,20,50,1,0.0005497161687553,0.0003312583685649,0.0009122422099106,0.8839213884272239,46
CD,30,50,1,0.0005497161687553,0.0003312583685649,0.0009122422099106,0.8839213884272239,46
CD,40,50,1,0.0005497161687553,0.0003312583685649,0.0009122422099106,0.8839213884272239,46
CD,50,50,1,0.0005497161687553,0.0003312583685649,0.0009122422099106,0.8839213884272239,46
CD,60,50,1,0.0005497161687553,0.0003312583685649,0.0009122422099106,0.8839213884272239,46
CD,70,50,1,0.0005497161687553,0.0003312583685649,0.0009122422099106,0.8839213884272239,46
CD,80,50,1,0.0006073474195641,0.0003662226727134,0.0010072311616268,0.9227263944504532,37
CD,90,50,1,0.0008440614325019,0.0005004088889867,0.001423715120808,0.917962970954414,24
CG,0,50,0,0.0018806544749018,0.0013283210603888,0.0026626554072198,0.6803394232299225,57
CG,10,50,0,0.0018806544749018,0.0013283210603888,0.0026626554072198,0.6803394232299225,57
CG,20,50,0,0.0018806544749018,0.0013283210603888,0.0026626554072198,0.6803394232299225,57
CG,30,50,0,0.0018806544749018,0.0013283210603888,0.0026626554072198,0.6803394232299225,57
CG,40,50,0,0.0018806544749018,0.0013283210603888,0.0026626554072198,0.6803394232299225,57
CG,50,50,0,0.0018806544749018,0.0013283210603888,0.0026626554072198,0.6803394232299225,57
CG,60,50,0,0.00190220574729,0.0013424996120506,0.0026952608943374,0.715858009380834,56
CG,70,50,0,0.0020321427475588,0.0014378227616489,0.0028721232245063,0.7542806621498486,52
CG,80,50,0,0.0022190016227576,0.0015676154055873,0.0031410562719982,0.6788741068331019,43
CG,90,50,0,0.0029811465025351,0.0020730010705488,0.0042871345296628,0.7091484439599731,25
CG,0,50,1,0.0020417791789569,0.0014421247072583,0.0028907778880978,0.6803394232299225,57
CG,10,50,1,0.0020417791789569,0.0014421247072583,0.0028907778880978,0.6803394232299225,57
CG,20,50,1,0.0020417791789569,0.0014421247072583,0.0028907778880978,0.6803394232299225,57
CG,30,50,1,0.0020417791789569,0.0014421247072583,0.0028907778880978,0.6803394232299225,57
CG,40,50,1,0.0020417791789569,0.0014421247072583,0.0028907778880978,0.6803394232299225,57
CG,50,50,1,0.0020417791789569,0.0014421247072583,0.0028907778880978,0.6803394232299225,57
CG,60,50,1,0.0020454778613092,0.001443615255173,0.002898265078672,0.715858009380834,56
CG,70,50,1,0.0021630252203738,0.0015304273775109,0.0030571055985567,0.7542806621498486,52
CG,80,50,1,0.0024139774261573,0.0017053562120794,0.0034170497475664,0.6788741068331019,43
CG,90,50,1,0.0032393264534926,0.0022525317693165,0.004658418591575,0.7091484439599731,25
