buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.208403419135926,0.9772624837732772,1.4948113326760428,0.0804640274187096,104
C,10,50,1.208403419135926,0.9772624837732772,1.4948113326760428,0.0804640274187096,104
C,20,50,1.208403419135926,0.9772624837732772,1.4948113326760428,0.0804640274187096,104
C,30,50,1.208403419135926,0.9772624837732772,1.4948113326760428,0.0804640274187096,104
C,40,50,1.208403419135926,0.9772624837732772,1.4948113326760428,0.0804640274187096,104
C,50,50,1.2123977374193993,0.9792189645694596,1.50080255245802,0.0767271407257423,103
C,60,50,1.2148249593070517,0.9801986733067553,1.5053117204855595,0.0749124507393474,97
C,70,50,1.2187186257205012,0.9801986733067553,1.514370740692048,0.0747492317337021,88
C,80,50,1.2338014339313348,0.986097544262862,1.5449630589513383,0.0666539941507311,68
C,90,50,1.1567334021389288,0.9139311852712282,1.46521208513296,0.2266628453778199,50
