buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.3248509996228106,1.1641602364321124,1.5068177851128537,1.928604569223502e-05,267
C,10,50,1.3248509996228106,1.1641602364321124,1.5068177851128537,1.928604569223502e-05,267
C,20,50,1.3248509996228106,1.1641602364321124,1.5068177851128537,1.928604569223502e-05,267
C,30,50,1.3248509996228106,1.1641602364321124,1.5068177851128537,1.928604569223502e-05,267
C,40,50,1.3248509996228106,1.1641602364321124,1.5068177851128537,1.928604569223502e-05,267
C,50,50,1.3288315204174808,1.167657961105125,1.5128571268843944,1.6399436826963765e-05,265
C,60,50,1.3340240822611338,1.1711661947076697,1.51892067440224,1.3613753198749023e-05,255
C,70,50,1.3029097076486336,1.1422499983308942,1.4858693175513895,8.424206575119442e-05,223
C,80,50,1.3228652128358016,1.1537298016660105,1.5174025129350848,6.14948630972556e-05,165
C,90,50,1.1921995948861106,1.026340948473442,1.3854153688727846,0.0217904987407417,96
