buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.6193097853019272,1.3337573041233846,1.9659979912897256,1.1503691295100538e-06,181
C,10,50,1.6193097853019272,1.3337573041233846,1.9659979912897256,1.1503691295100538e-06,181
C,20,50,1.6193097853019272,1.3337573041233846,1.9659979912897256,1.1503691295100538e-06,181
C,30,50,1.6193097853019272,1.3337573041233846,1.9659979912897256,1.1503691295100538e-06,181
C,40,50,1.6193097853019272,1.3337573041233846,1.9659979912897256,1.1503691295100538e-06,181
C,50,50,1.6186621909153185,1.332424213475676,1.9659979912897256,1.1738575289577111e-06,180
C,60,50,1.635420568970967,1.3458152994480976,1.9877433493982577,7.892784275043141e-07,174
C,70,50,1.6280777102338266,1.3350917285285084,1.9857565995893265,1.570886932311666e-06,148
C,80,50,1.618176665090559,1.3191663710349588,1.98377183553716,3.710005142432138e-06,113
C,90,50,1.3957054690158583,1.1118218765065309,1.752424048424499,0.0040530896306127,58
