buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.4027014717928803,1.0692954781746002,1.8404313987816372,0.0146872619106965,79
C,10,50,1.4027014717928803,1.0692954781746002,1.8404313987816372,0.0146872619106965,79
C,20,50,1.4027014717928803,1.0692954781746002,1.8404313987816372,0.0146872619106965,79
C,30,50,1.4027014717928803,1.0692954781746002,1.8404313987816372,0.0146872619106965,79
C,40,50,1.4027014717928803,1.0692954781746002,1.8404313987816372,0.0146872619106965,79
C,50,50,1.4027014717928803,1.0692954781746002,1.8404313987816372,0.0146872619106965,79
C,60,50,1.390133797910898,1.0597149957102876,1.823941830554062,0.0175489501914767,75
C,70,50,1.4080418777306885,1.0714362091483465,1.8496565995583272,0.0140102686666083,70
C,80,50,1.3632887784376628,1.0314855038865227,1.8021853286760767,0.0295552605582194,52
C,90,50,1.257342039009839,0.9370674633774034,1.6887692344784635,0.1275087111917474,39
