buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.2709949259146285,1.1263699182883529,1.43332941456034,9.422538510039936e-05,353
C,10,50,1.2709949259146285,1.1263699182883529,1.43332941456034,9.422538510039936e-05,353
C,20,50,1.2709949259146285,1.1263699182883529,1.43332941456034,9.422538510039936e-05,353
C,30,50,1.2709949259146285,1.1263699182883529,1.43332941456034,9.422538510039936e-05,353
C,40,50,1.2663009339289792,1.1229958721332547,1.4276075482638448,0.000120061762215,351
C,50,50,1.2621290282773423,1.1185128606450452,1.4233311434336018,0.0001537085784895,345
C,60,50,1.250320601964457,1.1073834717279334,1.4105786355076784,0.000295743638474,327
C,70,50,1.2073163453153006,1.0671590243841926,1.36615469302948,0.0028730879280474,275
C,80,50,1.2259303191880726,1.0778841508846315,1.3937528485125166,0.0019286829060931,206
C,90,50,1.1531530809573696,0.999000499833375,1.3310924552522916,0.05165473961161,117
