buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.300436529467388,1.2044222603776298,1.4035433452127262,1.5093259975174078e-11,554
C,10,50,1.300436529467388,1.2044222603776298,1.4035433452127262,1.5093259975174078e-11,554
C,20,50,1.300436529467388,1.2044222603776298,1.4035433452127262,1.5093259975174078e-11,554
C,30,50,1.2995265424293818,1.2044222603776298,1.4021405034053205,1.6850076889340926e-11,553
C,40,50,1.2995265424293818,1.2044222603776298,1.4021405034053205,1.6850076889340926e-11,553
C,50,50,1.29446825897801,1.1996141938798683,1.3965431435745053,3.6656233604048793e-11,544
C,60,50,1.2908488174357322,1.1960207441678836,1.3937528485125166,6.576961197879426e-11,524
C,70,50,1.278004657097557,1.1817542653083617,1.38126535090563,6.743150482435566e-10,461
C,80,50,1.2682018106309847,1.168826203089869,1.3757513249060394,9.411909029921617e-09,349
C,90,50,1.3866628039663604,1.263644492207778,1.520440354790196,4.3289816176184096e-12,188
CD,0,50,1.3590691270633732,1.1468281485203982,1.6096230159584366,0.0003926130861369,307
CD,10,50,1.3590691270633732,1.1468281485203982,1.6096230159584366,0.0003926130861369,307
CD,20,50,1.3590691270633732,1.1468281485203982,1.6096230159584366,0.0003926130861369,307
CD,30,50,1.3805748908595732,1.1641602364321124,1.6372205213891702,0.0002064421039376,306
CD,40,50,1.3780920912460342,1.161834242728283,1.633949352605565,0.0002233741375854,305
CD,50,50,1.372316242236217,1.1571961880507962,1.6274266093785854,0.0002705280731696,302
CD,60,50,1.3575749729590214,1.1445367843513146,1.6096230159584366,0.0004397539882698,290
CD,70,50,1.340710905800411,1.1297541017803188,1.5904229704400392,0.0007965236279974,273
CD,80,50,1.3510742273596834,1.1354170177814864,1.608014197485783,0.0007196014461874,230
CD,90,50,1.3962638628747914,1.1491241000036052,1.6972342254930015,0.000782250674143,140
CG,0,50,1.267948195631204,1.104066299558882,1.456447133771086,0.0007654365904536,403
CG,10,50,1.267948195631204,1.104066299558882,1.456447133771086,0.0007654365904536,403
CG,20,50,1.267948195631204,1.104066299558882,1.456447133771086,0.0007654365904536,403
CG,30,50,1.2760890871485415,1.1107106103557052,1.46521208513296,0.0005626667020701,401
CG,40,50,1.2748136358933084,1.1096004549155825,1.4637476054097285,0.0005947441960125,400
CG,50,50,1.2731574549175269,1.1084914090760072,1.4622845894342245,0.0006378201154499,399
CG,60,50,1.2660476990665237,1.1018603736210106,1.4549914146182013,0.0008529939927288,389
CG,70,50,1.26541483344658,1.1007590639939788,1.4549914146182013,0.0009362983711707,350
CG,80,50,1.2864673841138778,1.1162780704588713,1.482900548674753,0.0004939794879326,277
CG,90,50,1.3048655387166894,1.1173949068544582,1.523484278408754,0.0007738012359774,151
