buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.2640236424251292,1.1252441113673424,1.420487325912195,8.319669614076375e-05,308
C,10,50,1.2640236424251292,1.1252441113673424,1.420487325912195,8.319669614076375e-05,308
C,20,50,1.2640236424251292,1.1252441113673424,1.420487325912195,8.319669614076375e-05,308
C,30,50,1.2640236424251292,1.1252441113673424,1.420487325912195,8.319669614076375e-05,308
C,40,50,1.2640236424251292,1.1252441113673424,1.420487325912195,8.319669614076375e-05,308
C,50,50,1.2649087687328917,1.1252441113673424,1.4219085237185771,8.114262620972923e-05,304
C,60,50,1.26036328394719,1.120752124884153,1.417649190341986,0.0001115452209985,285
C,70,50,1.2323217601924217,1.0930806563263302,1.3895778555876106,0.0006331527961316,240
C,80,50,1.2182312357547045,1.0725081812542163,1.3826473071194796,0.0023345514044279,169
C,90,50,1.3264417750967492,1.1445367843513146,1.5372575235482815,0.0001796765901709,80
CD,0,50,1.5907410868447072,1.2386226547934522,2.0421435173290265,0.0002779806357033,149
CD,10,50,1.5907410868447072,1.2386226547934522,2.0421435173290265,0.0002779806357033,149
CD,20,50,1.5907410868447072,1.2386226547934522,2.0421435173290265,0.0002779806357033,149
CD,30,50,1.5907410868447072,1.2386226547934522,2.0421435173290265,0.0002779806357033,149
CD,40,50,1.5907410868447072,1.2386226547934522,2.0421435173290265,0.0002779806357033,149
CD,50,50,1.5977557686096906,1.243587067619062,2.052379804307529,0.0002425504685708,147
CD,60,50,1.5931289889538245,1.2398618969660615,2.0462318913749398,0.0002705280731696,143
CD,70,50,1.6257999962113414,1.2649087687328917,2.0896571302360565,0.0001500419542286,131
CD,80,50,1.6666239609371587,1.2840254166877414,2.161927100281878,0.0001210450051081,107
CD,90,50,1.5513104106724878,1.1560395702680215,2.08131519670475,0.0034224888073781,58
CG,0,50,1.4780150423831038,1.1948253212348008,1.8275933645319704,0.0003133570547677,225
CG,10,50,1.4780150423831038,1.1948253212348008,1.8275933645319704,0.0003133570547677,225
CG,20,50,1.4780150423831038,1.1948253212348008,1.8275933645319704,0.0003133570547677,225
CG,30,50,1.4780150423831038,1.1948253212348008,1.8275933645319704,0.0003133570547677,225
CG,40,50,1.4780150423831038,1.1948253212348008,1.8275933645319704,0.0003133570547677,225
CG,50,50,1.47093756970284,1.188866105084032,1.8184782045990515,0.0003722695317711,222
CG,60,50,1.468585951387646,1.187677833213906,1.8166606353305503,0.0004001270320146,211
CG,70,50,1.4903336186074023,1.2020158230963014,1.8478078674788692,0.0002747634252218,183
CG,80,50,1.4978039469581388,1.2044222603776298,1.862649618265929,0.0002845212407933,139
CG,90,50,1.6589750965923336,1.3021281963008942,2.1148840747433253,4.239943088824028e-05,68
