buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.275578753587199,1.050220350740028,1.5496049074195088,0.0141276981457703,135
C,10,50,1.275578753587199,1.050220350740028,1.5496049074195088,0.0141276981457703,135
C,20,50,1.275578753587199,1.050220350740028,1.5496049074195088,0.0141276981457703,135
C,30,50,1.275578753587199,1.050220350740028,1.5496049074195088,0.0141276981457703,135
C,40,50,1.275578753587199,1.050220350740028,1.5496049074195088,0.0141276981457703,135
C,50,50,1.275578753587199,1.050220350740028,1.5496049074195088,0.0141276981457703,135
C,60,50,1.2750686241184597,1.0491706553244706,1.5496049074195088,0.0145254265386878,128
C,70,50,1.2578450764262192,1.034584606728118,1.5295904196633787,0.0212788430938835,121
C,80,50,1.260741449654394,1.0314855038865227,1.540335115161127,0.023574114777906,96
C,90,50,1.2351593622323005,0.999000499833375,1.5265342959664567,0.0511761190432771,71
CD,0,50,1.0054146062794678,0.6531163421206756,1.5465087947493774,0.980054963609524,85
CD,10,50,1.0054146062794678,0.6531163421206756,1.5465087947493774,0.980054963609524,85
CD,20,50,1.0054146062794678,0.6531163421206756,1.5465087947493774,0.980054963609524,85
CD,30,50,1.0054146062794678,0.6531163421206756,1.5465087947493774,0.980054963609524,85
CD,40,50,1.0054146062794678,0.6531163421206756,1.5465087947493774,0.980054963609524,85
CD,50,50,1.0054146062794678,0.6531163421206756,1.5465087947493774,0.980054963609524,85
CD,60,50,1.003104809969017,0.651811414798732,1.543418868116487,0.9888299810372378,84
CD,70,50,1.0184684711046268,0.6610009512659125,1.5698812820932024,0.9338515396151597,82
CD,80,50,1.0782075646395346,0.6935028012097558,1.6769891283107623,0.7383795586683546,69
CD,90,50,1.267948195631204,0.772595232106928,2.08131519670475,0.3477307443391235,46
CG,0,50,1.045191372260462,0.7430440123619398,1.4710846708147431,0.8002682131971897,101
CG,10,50,1.045191372260462,0.7430440123619398,1.4710846708147431,0.8002682131971897,101
CG,20,50,1.045191372260462,0.7430440123619398,1.4710846708147431,0.8002682131971897,101
CG,30,50,1.045191372260462,0.7430440123619398,1.4710846708147431,0.8002682131971897,101
CG,40,50,1.045191372260462,0.7430440123619398,1.4710846708147431,0.8002682131971897,101
CG,50,50,1.045191372260462,0.7430440123619398,1.4710846708147431,0.8002682131971897,101
CG,60,50,1.0509557623495802,0.7467685359733571,1.4784585134131472,0.7756441419250026,99
CG,70,50,1.0475980790685335,0.7437874280201796,1.475504551333055,0.7902392090226298,92
CG,80,50,1.0049120246322103,0.7096382115602087,1.4233311434336018,0.9776621511479012,81
CG,90,50,0.9859003444746456,0.6804506362045877,1.429035869853877,0.9402147118942104,53
