buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.4074787736079288,1.2324449985302548,1.608014197485783,4.82863126372024e-07,415
C,10,50,1.4074787736079288,1.2324449985302548,1.608014197485783,4.82863126372024e-07,415
C,20,50,1.403964471382057,1.228753203995312,1.603197383726574,5.822906854469068e-07,413
C,30,50,1.4020002963654488,1.2275250649631777,1.6015949876744064,6.592466106347672e-07,412
C,40,50,1.3931954588584743,1.2189623938216427,1.5920141888871011,1.0880845511263004e-06,405
C,50,50,1.3820943587936696,1.2092495976572517,1.5793288842494408,2.064559519565634e-06,391
C,60,50,1.3702593109569967,1.1984151792931996,1.5667446571994514,4.224909404992872e-06,361
C,70,50,1.3336239350615364,1.161834242728283,1.5295904196633787,4.078272497021196e-05,299
C,80,50,1.3961242434695904,1.2092495976572517,1.612845483383623,5.652163607594574e-06,209
C,90,50,1.6206057514475087,1.3675215310276052,1.921296080061071,2.547393362917205e-08,89
CD,0,50,1.549914859395157,1.1817542653083617,2.031958284044819,0.0015139300700544,223
CD,10,50,1.549914859395157,1.1817542653083617,2.031958284044819,0.0015139300700544,223
CD,20,50,1.5929696840203085,1.2128827935191195,2.091747832543221,0.0008228257039051,222
CD,30,50,1.5929696840203085,1.2128827935191195,2.091747832543221,0.0008228257039051,222
CD,40,50,1.5870865866312351,1.208040952482902,2.085481992505028,0.0009034042941131,219
CD,50,50,1.5839155855160882,1.2044222603776298,2.08131519670475,0.0009807201523175,212
CD,60,50,1.551620703782899,1.180573101723276,2.0401023945431844,0.0016439169335387,202
CD,70,50,1.5248560314555994,1.1560395702680215,2.0117399613038183,0.0028357832381606,179
CD,80,50,1.59010491765229,1.1984151792931996,2.110658533543552,0.0013227393479235,137
CD,90,50,1.6953682942952664,1.2312131695488675,2.3349722343978727,0.0012292705609862,73
CG,0,50,1.5054622591844178,1.1996141938798683,1.8889101074258496,0.0004108724716365,306
CG,10,50,1.5054622591844178,1.1996141938798683,1.8889101074258496,0.0004108724716365,306
CG,20,50,1.5054622591844178,1.1996141938798683,1.8889101074258496,0.0004108724716365,306
CG,30,50,1.5202883183566656,1.2104594520812997,1.9098028178471125,0.0003109531350851,304
CG,40,50,1.518313227629933,1.2092495976572517,1.9059870292719228,0.0003243915768667,303
CG,50,50,1.512252105046075,1.2044222603776298,1.8983783087408552,0.0003708547938665,301
CG,60,50,1.50501068824569,1.1984151792931996,1.890799962303226,0.0004430774768162,280
CG,70,50,1.498852776768616,1.191246216612358,1.8851360625139248,0.0005442013843321,241
CG,80,50,1.508325356558058,1.1936310931271388,1.9059870292719228,0.0005817141865815,183
CG,90,50,1.7292711168678043,1.3310924552522916,2.247907986676472,4.167352811501601e-05,86
