buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.3717674255099852,1.2201819658998725,1.5418762207006325,1.196694323635228e-07,398
C,10,50,1.3717674255099852,1.2201819658998725,1.5418762207006325,1.196694323635228e-07,398
C,20,50,1.3717674255099852,1.2201819658998725,1.5418762207006325,1.196694323635228e-07,398
C,30,50,1.3717674255099852,1.2201819658998725,1.5418762207006325,1.196694323635228e-07,398
C,40,50,1.3717674255099852,1.2201819658998725,1.5418762207006325,1.196694323635228e-07,398
C,50,50,1.3743762612275612,1.2226247718233272,1.5449630589513383,1.0206974510040825e-07,394
C,60,50,1.3771277643359572,1.2250724682474992,1.54805607705634,9.243525656010833e-08,372
C,70,50,1.354998029382028,1.2032184401276953,1.5265342959664567,5.557275675194262e-07,325
C,80,50,1.366701264213641,1.208040952482902,1.5465087947493774,6.626570532297649e-07,233
C,90,50,1.4734402902810877,1.2827420330698114,1.6921501527387082,4.4248011255021424e-08,122
CD,0,50,1.3952868201756197,1.0919881220281975,1.7824699235852404,0.0076988322775228,211
CD,10,50,1.3952868201756197,1.0919881220281975,1.7824699235852404,0.0076988322775228,211
CD,20,50,1.3952868201756197,1.0919881220281975,1.7824699235852404,0.0076988322775228,211
CD,30,50,1.3952868201756197,1.0919881220281975,1.7824699235852404,0.0076988322775228,211
CD,40,50,1.39584504654152,1.0919881220281975,1.7824699235852404,0.0076304258095383,210
CD,50,50,1.3986395301867538,1.0952690052584657,1.7860384307500734,0.0072747106261856,207
CD,60,50,1.3971018725702846,1.0930806563263302,1.78425328504094,0.0074729250186356,204
CD,70,50,1.3881889722894123,1.085455809829549,1.775354284656273,0.0090807242352335,191
CD,80,50,1.4781628512776637,1.1479755502741786,1.902178864647392,0.0024213560012424,150
CD,90,50,1.6048013829762589,1.2092495976572517,2.1297401990391056,0.0010491636941072,88
CG,0,50,1.4139680899512912,1.1560395702680215,1.7297899760278472,0.0007408436772216,302
CG,10,50,1.4139680899512912,1.1560395702680215,1.7297899760278472,0.0007408436772216,302
CG,20,50,1.4139680899512912,1.1560395702680215,1.7297899760278472,0.0007408436772216,302
CG,30,50,1.4139680899512912,1.1560395702680215,1.7297899760278472,0.0007408436772216,302
CG,40,50,1.4139680899512912,1.1560395702680215,1.7297899760278472,0.0007408436772216,302
CG,50,50,1.4139680899512912,1.1560395702680215,1.7297899760278472,0.0007408436772216,302
CG,60,50,1.4213398740466063,1.161834242728283,1.7384605843650698,0.0006285172645208,287
CG,70,50,1.4210556344966996,1.1606729892090857,1.7401999144695428,0.0006568112701288,256
CG,80,50,1.424042986951368,1.1606729892090857,1.7471746543074462,0.0007091938363357,209
CG,90,50,1.5829655212125715,1.263644492207778,1.98377183553716,6.524256846862642e-05,109
