buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.4584875877428718,1.243587067619062,1.710866555912941,3.6390387310181183e-06,138
C,10,50,1.4584875877428718,1.243587067619062,1.710866555912941,3.6390387310181183e-06,138
C,20,50,1.4584875877428718,1.243587067619062,1.710866555912941,3.6390387310181183e-06,138
C,30,50,1.4584875877428718,1.243587067619062,1.710866555912941,3.6390387310181183e-06,138
C,40,50,1.4584875877428718,1.243587067619062,1.710866555912941,3.6390387310181183e-06,138
C,50,50,1.4554279775237484,1.2398618969660615,1.7074482422542117,4.327492686195811e-06,137
C,60,50,1.4643332215673155,1.2473234305640648,1.719442310212106,3.319350288633061e-06,131
C,70,50,1.4580501070919276,1.2398618969660615,1.7160068621848583,5.415813561393534e-06,122
C,80,50,1.480085712573364,1.2523227161918644,1.7489227028403491,4.06560663512856e-06,99
C,90,50,1.4615536298946206,1.22140275816017,1.7489227028403491,3.412997423035691e-05,70
CD,0,50,0.8632939774163194,0.6029023715038421,1.2361478850785037,0.4219747345643136,88
CD,10,50,0.8632939774163194,0.6029023715038421,1.2361478850785037,0.4219747345643136,88
CD,20,50,0.8632939774163194,0.6029023715038421,1.2361478850785037,0.4219747345643136,88
CD,30,50,0.8632939774163194,0.6029023715038421,1.2361478850785037,0.4219747345643136,88
CD,40,50,0.8632939774163194,0.6029023715038421,1.2361478850785037,0.4219747345643136,88
CD,50,50,0.8632939774163194,0.6029023715038421,1.2361478850785037,0.4219747345643136,88
CD,60,50,0.86088013523565,0.6016977717621094,1.2324449985302548,0.4127864135872469,87
CD,70,50,0.865887748059205,0.6047137943941221,1.2398618969660615,0.4318674871379497,86
CD,80,50,0.8395409706687093,0.5810026273636019,1.2128827935191195,0.3513365254318058,71
CD,90,50,0.8909205722370781,0.5909641046815626,1.3431263586862767,0.580948353270293,49
CG,0,50,0.992627312587426,0.7327138758693325,1.3444701568320527,0.9617162426084772,104
CG,10,50,0.992627312587426,0.7327138758693325,1.3444701568320527,0.9617162426084772,104
CG,20,50,0.992627312587426,0.7327138758693325,1.3444701568320527,0.9617162426084772,104
CG,30,50,0.992627312587426,0.7327138758693325,1.3444701568320527,0.9617162426084772,104
CG,40,50,0.992627312587426,0.7327138758693325,1.3444701568320527,0.9617162426084772,104
CG,50,50,0.992627312587426,0.7327138758693325,1.3444701568320527,0.9617162426084772,104
CG,60,50,0.9902478635182348,0.7305190281594249,1.3417839036669714,0.949766504322654,101
CG,70,50,0.9899508337158772,0.7297888742690568,1.3417839036669714,0.9481740002562524,93
CG,80,50,1.013388838413395,0.7437874280201796,1.38126535090563,0.9330564317698264,80
CG,90,50,1.04206049680502,0.7467685359733571,1.4549914146182013,0.8087801632295997,49
