buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.2999164588766532,1.1629966580818203,1.4535371504568524,4.184532044426703e-06,552
C,10,50,1.2999164588766532,1.1629966580818203,1.4535371504568524,4.184532044426703e-06,552
C,20,50,1.2999164588766532,1.1629966580818203,1.4535371504568524,4.184532044426703e-06,552
C,30,50,1.298357494691588,1.1606729892090857,1.4520843398327752,4.605498951093523e-06,550
C,40,50,1.3018677967024617,1.1641602364321124,1.456447133771086,3.7822972283052536e-06,547
C,50,50,1.290977908771935,1.1537298016660105,1.4433979191151778,7.858613072064813e-06,532
C,60,50,1.294597712276465,1.1560395702680215,1.4491830733866446,7.088955114031847e-06,498
C,70,50,1.2895586138276176,1.1491241000036052,1.4462876036747396,1.5046946961527752e-05,420
C,80,50,1.2782602835907737,1.1331484530668263,1.441955242654516,6.607329525887273e-05,307
C,90,50,1.2999164588766532,1.1331484530668263,1.4918246976412703,0.0001877151872142,162
CD,0,50,1.3440668762801105,0.9792189645694596,1.8441159448971345,0.0669514206104517,312
CD,10,50,1.3440668762801105,0.9792189645694596,1.8441159448971345,0.0669514206104517,312
CD,20,50,1.3411131794101754,0.9772624837732772,1.8404313987816372,0.0689114300786253,311
CD,30,50,1.340308752854629,0.9772624837732772,1.8385918872918932,0.0695239094863311,309
CD,40,50,1.340308752854629,0.9772624837732772,1.8385918872918932,0.0695239094863311,309
CD,50,50,1.3325574625593666,0.9714164644666048,1.8275933645319704,0.0752397619616063,302
CD,60,50,1.3093096322261495,0.9540873975903712,1.7967868744202726,0.0949193636058947,289
CD,70,50,1.3040828542222882,0.9493288668428896,1.7914045912584664,0.1010051669482074,262
CD,80,50,1.405369138069727,1.015113064615719,1.944490521336831,0.0401696624151211,206
CD,90,50,1.4554279775237484,1.003004504503377,2.110658533543552,0.0479287066587921,121
CG,0,50,1.1933923907795438,0.9351952013367766,1.523484278408754,0.1553167594447486,406
CG,10,50,1.1933923907795438,0.9351952013367766,1.523484278408754,0.1553167594447486,406
CG,20,50,1.191841988651262,0.9342604735772136,1.520440354790196,0.1585396829067846,405
CG,30,50,1.2068335153496053,0.9445940693665232,1.5418762207006325,0.1320671736676626,403
CG,40,50,1.2063508784772752,0.9445940693665232,1.540335115161127,0.1328390439932087,402
CG,50,50,1.1990145367097138,0.9389434736891332,1.5311207751332474,0.1459463061936099,398
CG,60,50,1.188390653738607,0.9296008300257927,1.51892067440224,0.1675866448300287,377
CG,70,50,1.189698602697762,0.9296008300257927,1.5219615556186337,0.1669717011059288,328
CG,80,50,1.1683587661022632,0.9075560061332728,1.5038071611701118,0.2262788928879548,255
CG,90,50,1.2144605664809165,0.922193691444608,1.5999941932173602,0.1666648658925287,133
