buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.4063532408621693,1.1388283833246218,1.736722992721326,0.0015508295111954,97
C,10,50,1.4063532408621693,1.1388283833246218,1.736722992721326,0.0015508295111954,97
C,20,50,1.4063532408621693,1.1388283833246218,1.736722992721326,0.0015508295111954,97
C,30,50,1.4063532408621693,1.1388283833246218,1.736722992721326,0.0015508295111954,97
C,40,50,1.4063532408621693,1.1388283833246218,1.736722992721326,0.0015508295111954,97
C,50,50,1.4063532408621693,1.1388283833246218,1.736722992721326,0.0015508295111954,97
C,60,50,1.4005989968356232,1.1331484530668263,1.7297899760278472,0.0017962693862949,92
C,70,50,1.4001788801572252,1.1331484530668263,1.7315206311872335,0.001851960177474,87
C,80,50,1.3459498877073433,1.0832870676749586,1.6719656998361128,0.0072747106261856,66
C,90,50,1.300176468168491,1.0335505392413056,1.6355841192052398,0.02522105512641,47
CD,0,50,1.135303481756604,0.7096382115602087,1.8166606353305503,0.596805449883179,57
CD,10,50,1.135303481756604,0.7096382115602087,1.8166606353305503,0.596805449883179,57
CD,20,50,1.135303481756604,0.7096382115602087,1.8166606353305503,0.596805449883179,57
CD,30,50,1.135303481756604,0.7096382115602087,1.8166606353305503,0.596805449883179,57
CD,40,50,1.135303481756604,0.7096382115602087,1.8166606353305503,0.596805449883179,57
CD,50,50,1.135303481756604,0.7096382115602087,1.8166606353305503,0.596805449883179,57
CD,60,50,1.1290764526343238,0.7053931302699544,1.8076000026120045,0.612856649665859,56
CD,70,50,1.1282863756766763,0.7046880897187134,1.8057933061082023,0.6149642721585296,55
CD,80,50,1.1856604961198145,0.7305190281594249,1.923218337109468,0.4901941873486188,44
CD,90,50,1.3688897365473756,0.7866278610665535,2.382141802457978,0.2661381503387341,26
CG,0,50,1.2438358099059854,0.8555591903710185,1.80940850671596,0.2534540196819688,74
CG,10,50,1.2438358099059854,0.8555591903710185,1.80940850671596,0.2534540196819688,74
CG,20,50,1.2438358099059854,0.8555591903710185,1.80940850671596,0.2534540196819688,74
CG,30,50,1.2438358099059854,0.8555591903710185,1.80940850671596,0.2534540196819688,74
CG,40,50,1.2438358099059854,0.8555591903710185,1.80940850671596,0.2534540196819688,74
CG,50,50,1.2438358099059854,0.8555591903710185,1.80940850671596,0.2534540196819688,74
CG,60,50,1.245204782093547,0.8564151774836135,1.8112188202285728,0.2513816209220474,72
CG,70,50,1.24259259580673,0.8538497819684817,1.8076000026120045,0.255956564302831,68
CG,80,50,1.1850678140546185,0.8105842459701871,1.7332530178673953,0.3810300337775976,59
CG,90,50,1.1786856950884734,0.7858416263883455,1.768267051433735,0.4266135021515973,38
