buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.150043767101398,0.9342604735772136,1.414816725370429,0.1868350179869435,139
C,10,50,1.150043767101398,0.9342604735772136,1.414816725370429,0.1868350179869435,139
C,20,50,1.150043767101398,0.9342604735772136,1.414816725370429,0.1868350179869435,139
C,30,50,1.150043767101398,0.9342604735772136,1.414816725370429,0.1868350179869435,139
C,40,50,1.150043767101398,0.9342604735772136,1.414816725370429,0.1868350179869435,139
C,50,50,1.150043767101398,0.9342604735772136,1.414816725370429,0.1868350179869435,139
C,60,50,1.1603248395373846,0.9417645335842488,1.429035869853877,0.1618129830651602,133
C,70,50,1.1791572636739382,0.9550419621907148,1.4549914146182013,0.1247838280382462,124
C,80,50,1.142592724736784,0.9166770956331524,1.4247551864798884,0.2356222995239723,93
C,90,50,1.0958167766925413,0.8684893116976679,1.3826473071194796,0.4401144274984196,66
CD,0,50,1.1892228184198823,0.6831778896198997,2.070934593854598,0.5398763397216009,85
CD,10,50,1.1892228184198823,0.6831778896198997,2.070934593854598,0.5398763397216009,85
CD,20,50,1.1892228184198823,0.6831778896198997,2.070934593854598,0.5398763397216009,85
CD,30,50,1.1892228184198823,0.6831778896198997,2.070934593854598,0.5398763397216009,85
CD,40,50,1.1892228184198823,0.6831778896198997,2.070934593854598,0.5398763397216009,85
CD,50,50,1.1892228184198823,0.6831778896198997,2.070934593854598,0.5398763397216009,85
CD,60,50,1.1862534746001403,0.6818128992859905,2.0647310999664863,0.5458436421715613,84
CD,70,50,1.1905316832638313,0.6838614092123558,2.073006564260992,0.5372347257216787,83
CD,80,50,1.3268397673251275,0.7527666447061963,2.3373083745076477,0.3275799795065204,68
CD,90,50,1.5612706360243718,0.8105842459701871,3.007171692554211,0.1825318038008831,45
CG,0,50,1.0409148604740348,0.6629869316007274,1.633949352605565,0.8618654622305826,99
CG,10,50,1.0409148604740348,0.6629869316007274,1.633949352605565,0.8618654622305826,99
CG,20,50,1.0409148604740348,0.6629869316007274,1.633949352605565,0.8618654622305826,99
CG,30,50,1.0409148604740348,0.6629869316007274,1.633949352605565,0.8618654622305826,99
CG,40,50,1.0409148604740348,0.6629869316007274,1.633949352605565,0.8618654622305826,99
CG,50,50,1.0409148604740348,0.6629869316007274,1.633949352605565,0.8618654622305826,99
CG,60,50,1.0577034487931496,0.6723340256326572,1.6652911949458864,0.8087801632295997,97
CG,70,50,1.0531650884309725,0.6689807456903467,1.6569855204608508,0.822757303233927,91
CG,80,50,1.0509557623495802,0.6649788788224019,1.6619639409191058,0.831326962682494,81
CG,90,50,1.00461059624134,0.6163132019122897,1.6388585607937585,0.9856388534116516,48
