buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.299266663109694,1.0703653084787743,1.577750344766478,0.0082418055870432,104
C,10,50,1.299266663109694,1.0703653084787743,1.577750344766478,0.0082418055870432,104
C,20,50,1.299266663109694,1.0703653084787743,1.577750344766478,0.0082418055870432,104
C,30,50,1.299266663109694,1.0703653084787743,1.577750344766478,0.0082418055870432,104
C,40,50,1.299266663109694,1.0703653084787743,1.577750344766478,0.0082418055870432,104
C,50,50,1.300176468168491,1.0703653084787743,1.5793288842494408,0.0082906027220721,103
C,60,50,1.3056486929626985,1.0735812258683577,1.58883334241608,0.0075851246953708,97
C,70,50,1.313112141132595,1.0757305369147034,1.6015949876744064,0.0072964990336295,88
C,80,50,1.318375108614802,1.0746553440638136,1.6176912849017004,0.0081932656159646,68
C,90,50,1.2470739908227575,1.005012520859401,1.5465087947493774,0.0445371337355848,50
CD,0,50,0.9208114378568044,0.6029023715038421,1.4063532408621693,0.7024613646344204,63
CD,10,50,0.9208114378568044,0.6029023715038421,1.4063532408621693,0.7024613646344204,63
CD,20,50,0.9208114378568044,0.6029023715038421,1.4063532408621693,0.7024613646344204,63
CD,30,50,0.9208114378568044,0.6029023715038421,1.4063532408621693,0.7024613646344204,63
CD,40,50,0.9208114378568044,0.6029023715038421,1.4063532408621693,0.7024613646344204,63
CD,50,50,0.9208114378568044,0.6029023715038421,1.4063532408621693,0.7024613646344204,63
CD,60,50,0.905923874681215,0.593332695123052,1.3840306459807514,0.647671045503055,62
CD,70,50,0.9050184036175216,0.5927396589954125,1.3826473071194796,0.6440813204486135,61
CD,80,50,0.8894072939152965,0.574072261196436,1.3771277643359572,0.5995831909373917,50
CD,90,50,0.929043236822466,0.5723526251566332,1.508325356558058,0.7657031636233709,34
CG,0,50,0.9525620783350324,0.6629869316007274,1.3688897365473756,0.7925505791149237,75
CG,10,50,0.9525620783350324,0.6629869316007274,1.3688897365473756,0.7925505791149237,75
CG,20,50,0.9525620783350324,0.6629869316007274,1.3688897365473756,0.7925505791149237,75
CG,30,50,0.9525620783350324,0.6629869316007274,1.3688897365473756,0.7925505791149237,75
CG,40,50,0.9525620783350324,0.6629869316007274,1.3688897365473756,0.7925505791149237,75
CG,50,50,0.9525620783350324,0.6629869316007274,1.3688897365473756,0.7925505791149237,75
CG,60,50,0.9455391358903964,0.657704195267817,1.3593409680719806,0.7618898615977483,73
CG,70,50,0.8931506601160155,0.6212634822474618,1.2840254166877414,0.5411995803158629,65
CG,80,50,0.9101007238927604,0.6287635544670984,1.3178478640273033,0.6184840421849087,55
CG,90,50,0.8707503219477046,0.5815839205891371,1.3034309757783689,0.5009472909219392,32
