buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.560022118988954,1.3310924552522916,1.8294218719978597,4.065100656092113e-08,243
C,10,50,1.560022118988954,1.3310924552522916,1.8294218719978597,4.065100656092113e-08,243
C,20,50,1.560022118988954,1.3310924552522916,1.8294218719978597,4.065100656092113e-08,243
C,30,50,1.5581512152129413,1.3297620281214737,1.8257666846595977,4.4248011255021424e-08,242
C,40,50,1.5645527493728624,1.3350917285285084,1.8349183782508536,3.50768598611495e-08,241
C,50,50,1.5468181274405652,1.3191663710349588,1.8130309449601565,8.005705676161767e-08,235
C,60,50,1.5477464967999863,1.3191663710349588,1.8166606353305503,8.461512046586962e-08,226
C,70,50,1.499302500056767,1.272521035308229,1.7664996682211895,1.2284054635713917e-06,185
C,80,50,1.483790555979449,1.2535756652781869,1.7576892143698166,4.716914600466637e-06,140
C,90,50,1.3858310558333728,1.1399677813119904,1.683710518642818,0.0010270866567863,69
CD,0,50,1.5210486525835605,0.9380049995307296,2.464527239866597,0.0887553682672741,139
CD,10,50,1.5210486525835605,0.9380049995307296,2.464527239866597,0.0887553682672741,139
CD,20,50,1.5157342878628586,0.9351952013367766,2.457144737437517,0.0916033519577281,138
CD,30,50,1.509079707808434,0.9305308958112056,2.447335789462311,0.0949193636058947,137
CD,40,50,1.509079707808434,0.9305308958112056,2.447335789462311,0.0949193636058947,137
CD,50,50,1.4903336186074023,0.9194312560951248,2.415726330845598,0.105447263114724,134
CD,60,50,1.4643332215673155,0.9030295516688768,2.3726322669984423,0.1218632456479202,131
CD,70,50,1.474472059561402,0.9057427080235484,2.398875293967098,0.1180525948224364,115
CD,80,50,1.446432239666786,0.8789739655455832,2.3797608513294968,0.1465016052406331,97
CD,90,50,1.373277199901726,0.7803599432780343,2.418143265442331,0.271768065899439,54
CG,0,50,1.2877544949461486,0.9012252974212048,1.8385918872918932,0.1645288773553379,179
CG,10,50,1.2877544949461486,0.9012252974212048,1.8385918872918932,0.1645288773553379,179
CG,20,50,1.2836402668381013,0.8985256729903055,1.8330843770260483,0.169752346699803,178
CG,30,50,1.280691286851367,0.8967304174982355,1.8294218719978597,0.17382992389417,177
CG,40,50,1.2754512020895217,0.8931506601160155,1.8221188003905089,0.1808964367894296,176
CG,50,50,1.2706136846259066,0.8895851931634113,1.8148448827228365,0.1878386245629828,175
CG,60,50,1.238994297333484,0.867621256485914,1.7700362029134793,0.238796606229461,164
CG,70,50,1.2120340726506162,0.8470462341893996,1.7332530178673953,0.2923409920787603,143
CG,80,50,1.2063508784772752,0.8344353586957896,1.7454283529493428,0.3192501451803271,111
CG,90,50,1.1509641702272415,0.7679735396567061,1.7246083823764355,0.4952389508621455,60
