buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.51892067440224,1.3297620281214737,1.7349871378007191,7.507749977264665e-10,348
C,10,50,1.51892067440224,1.3297620281214737,1.7349871378007191,7.507749977264665e-10,348
C,20,50,1.51892067440224,1.3297620281214737,1.7349871378007191,7.507749977264665e-10,348
C,30,50,1.5175542607736436,1.328432930752795,1.7332530178673953,8.148886010417301e-10,347
C,40,50,1.5219615556186337,1.332424213475676,1.7384605843650698,6.533107388406734e-10,346
C,50,50,1.5101364334147125,1.3218073438695392,1.7263338533505097,1.3782439634013601e-09,340
C,60,50,1.520136297126018,1.3297620281214737,1.7384605843650698,8.73284111690964e-10,325
C,70,50,1.5002023514852338,1.3086551410464666,1.719442310212106,6.173084043936683e-09,276
C,80,50,1.4666780300683986,1.272521035308229,1.6904588483790914,1.1391492149570581e-07,206
C,90,50,1.346219104605677,1.1502737988572274,1.5761733830339912,0.0002207538008671,116
CD,0,50,1.2957633746869162,0.8798533791446438,1.9078939696124533,0.1891829481733278,198
CD,10,50,1.2957633746869162,0.8798533791446438,1.9078939696124533,0.1891829481733278,198
CD,20,50,1.2926572714025382,0.8780954309205613,1.902178864647392,0.1932584547268556,197
CD,30,50,1.2890428935330216,0.8754650921087711,1.8983783087408552,0.1980942881392544,196
CD,40,50,1.2890428935330216,0.8754650921087711,1.8983783087408552,0.1980942881392544,196
CD,50,50,1.2783881160106472,0.8684893116976679,1.8813695581487635,0.2131317502352261,193
CD,60,50,1.2564622075594662,0.8538497819684817,1.8496565995583272,0.2472723603482736,189
CD,70,50,1.2587258762236806,0.8538497819684817,1.8570700429587728,0.2456418994454317,173
CD,80,50,1.2868533822259338,0.8641577031846428,1.915540829013896,0.2142365620486614,143
CD,90,50,1.2633917885805412,0.8001148492945541,1.9937155332430825,0.3153786135880374,85
CG,0,50,1.1905316832638313,0.8833798408827509,1.6048013829762589,0.2526236369993149,249
CG,10,50,1.1905316832638313,0.8833798408827509,1.6048013829762589,0.2526236369993149,249
CG,20,50,1.1877966069358143,0.880733672597157,1.6015949876744064,0.2588978336775931,248
CG,30,50,1.1858976519338291,0.8798533791446438,1.5983949987546404,0.2631401390344909,247
CG,40,50,1.1824635306258635,0.8772177743910435,1.5936069993484847,0.2713321218927653,246
CG,50,50,1.1791572636739382,0.874590064603334,1.5904229704400392,0.2796971136334267,245
CG,60,50,1.1584698042181212,0.8589882807411234,1.562051466533744,0.33454481178279,233
CG,70,50,1.1302060938134109,0.8377797845229938,1.5250085246832794,0.4231316458492302,206
CG,80,50,1.1118218765065309,0.8179124315538594,1.5113450259339938,0.4984059543665116,166
CG,90,50,1.0322077965121683,0.7393380648895319,1.441955242654516,0.8524447613285455,95
