buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.3964034962426308,1.243587067619062,1.568312185490169,1.6614407405413093e-08,267
C,10,50,1.3964034962426308,1.243587067619062,1.568312185490169,1.6614407405413093e-08,267
C,20,50,1.3964034962426308,1.243587067619062,1.568312185490169,1.6614407405413093e-08,267
C,30,50,1.3964034962426308,1.243587067619062,1.568312185490169,1.6614407405413093e-08,267
C,40,50,1.3964034962426308,1.243587067619062,1.568312185490169,1.6614407405413093e-08,267
C,50,50,1.3980801862509242,1.2448312766875311,1.5698812820932024,1.5584627366393988e-08,265
C,60,50,1.402982040143139,1.2485713778642835,1.5761733830339912,1.255598536253899e-08,255
C,70,50,1.3780920912460342,1.223848008111358,1.551155287387714,1.1772069519189189e-07,223
C,80,50,1.399059184990883,1.2373846512436006,1.5824907027825337,9.294658154246349e-08,165
C,90,50,1.2916235591254583,1.128624912367344,1.4784585134131472,0.0002122262571435,96
CD,0,50,1.3057792643604558,1.0222437844704382,1.6669573190640476,0.032435668372569,139
CD,10,50,1.3057792643604558,1.0222437844704382,1.6669573190640476,0.032435668372569,139
CD,20,50,1.3057792643604558,1.0222437844704382,1.6669573190640476,0.032435668372569,139
CD,30,50,1.3057792643604558,1.0222437844704382,1.6669573190640476,0.032435668372569,139
CD,40,50,1.3057792643604558,1.0222437844704382,1.6669573190640476,0.032435668372569,139
CD,50,50,1.3057792643604558,1.0222437844704382,1.6669573190640476,0.032435668372569,139
CD,60,50,1.309833460837778,1.0253151205244289,1.6719656998361128,0.0305411796162355,138
CD,70,50,1.3128495449648607,1.028395684421425,1.6769891283107623,0.0291834164822806,131
CD,80,50,1.3093096322261495,1.016128685406095,1.6870813093472117,0.0372512235594812,109
CD,90,50,1.2458275401611365,0.9398828867910888,1.6520220128834644,0.1265125379566907,66
CG,0,50,1.2689629600393513,1.0376930208381572,1.552707218511336,0.0206129320694508,196
CG,10,50,1.2689629600393513,1.0376930208381572,1.552707218511336,0.0206129320694508,196
CG,20,50,1.2689629600393513,1.0376930208381572,1.552707218511336,0.0206129320694508,196
CG,30,50,1.2689629600393513,1.0376930208381572,1.552707218511336,0.0206129320694508,196
CG,40,50,1.2689629600393513,1.0376930208381572,1.552707218511336,0.0206129320694508,196
CG,50,50,1.2689629600393513,1.0366558464909237,1.552707218511336,0.0206677221399833,193
CG,60,50,1.2589776465751212,1.028395684421425,1.540335115161127,0.025417348744692,188
CG,70,50,1.2682018106309847,1.034584606728118,1.5542607023423058,0.0221375211190142,166
CG,80,50,1.269597600166181,1.0325175053051183,1.562051466533744,0.0236356892871023,133
CG,90,50,1.2819726186973637,1.0242903178906215,1.6048013829762589,0.0303111869386338,77
