buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.4724092429865452,1.1365530026970605,1.9078939696124533,0.0033678674694126,81
C,10,50,1.4724092429865452,1.1365530026970605,1.9078939696124533,0.0033678674694126,81
C,20,50,1.4724092429865452,1.1365530026970605,1.9078939696124533,0.0033678674694126,81
C,30,50,1.4724092429865452,1.1365530026970605,1.9078939696124533,0.0033678674694126,81
C,40,50,1.4724092429865452,1.1365530026970605,1.9078939696124533,0.0033678674694126,81
C,50,50,1.4724092429865452,1.1365530026970605,1.9078939696124533,0.0033678674694126,81
C,60,50,1.5081745315637776,1.161834242728283,1.9561925354010237,0.0019948363393711,77
C,70,50,1.5755430397578374,1.2092495976572517,2.054433210643888,0.0007738012359774,71
C,80,50,1.4892907501209314,1.1308844209474893,1.9601088354664575,0.0045255156914569,51
C,90,50,1.3264417750967492,0.997004495503373,1.7647340515084595,0.0526232225423695,38
CD,0,50,0.979806672242872,0.4887031641990795,1.9640329759698476,0.9537486285283232,42
CD,10,50,0.979806672242872,0.4887031641990795,1.9640329759698476,0.9537486285283232,42
CD,20,50,0.979806672242872,0.4887031641990795,1.9640329759698476,0.9537486285283232,42
CD,30,50,0.979806672242872,0.4887031641990795,1.9640329759698476,0.9537486285283232,42
CD,40,50,0.979806672242872,0.4887031641990795,1.9640329759698476,0.9537486285283232,42
CD,50,50,0.979806672242872,0.4887031641990795,1.9640329759698476,0.9537486285283232,42
CD,60,50,0.979806672242872,0.4887031641990795,1.9640329759698476,0.9537486285283232,42
CD,70,50,0.979806672242872,0.4887031641990795,1.9640329759698476,0.9537486285283232,42
CD,80,50,1.0888259438488352,0.5331246591925921,2.223316499963609,0.8157614057682618,33
CD,90,50,1.0584441004051257,0.4607037809989658,2.4302642590013805,0.8934025744350933,21
CG,0,50,1.227402318594102,0.6656441903015212,2.2614359779865105,0.511180916462769,53
CG,10,50,1.227402318594102,0.6656441903015212,2.2614359779865105,0.511180916462769,53
CG,20,50,1.227402318594102,0.6656441903015212,2.2614359779865105,0.511180916462769,53
CG,30,50,1.227402318594102,0.6656441903015212,2.2614359779865105,0.511180916462769,53
CG,40,50,1.227402318594102,0.6656441903015212,2.2614359779865105,0.511180916462769,53
CG,50,50,1.227402318594102,0.6656441903015212,2.2614359779865105,0.511180916462769,53
CG,60,50,1.227402318594102,0.6656441903015212,2.2614359779865105,0.511180916462769,53
CG,70,50,1.2319521191132978,0.6683120993235603,2.2704998375324057,0.5034954779628564,50
CG,80,50,1.1574276504338732,0.6231300711776578,2.1489943746552203,0.643364367103731,42
CG,90,50,1.0295275420818728,0.5304656888619749,1.997706954400252,0.9314664172272692,28
