buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.4405140081492172,1.3060404463306543,1.58883334241608,3.099742684753437e-13,264
C,10,50,1.4405140081492172,1.3060404463306543,1.58883334241608,3.099742684753437e-13,264
C,20,50,1.4405140081492172,1.3060404463306543,1.58883334241608,3.099742684753437e-13,264
C,30,50,1.4405140081492172,1.3060404463306543,1.58883334241608,3.099742684753437e-13,264
C,40,50,1.4405140081492172,1.3060404463306543,1.58883334241608,3.099742684753437e-13,264
C,50,50,1.4405140081492172,1.3060404463306543,1.58883334241608,3.099742684753437e-13,264
C,60,50,1.440369963950732,1.3060404463306543,1.58883334241608,3.3884006711559783e-13,262
C,70,50,1.4389303139317615,1.3021281963008942,1.5904229704400392,8.186784583585904e-13,238
C,80,50,1.4360553292469111,1.2956338048280485,1.5920141888871011,5.200284647344233e-12,184
C,90,50,1.3654717864238437,1.2177440407059084,1.5311207751332474,9.397745914796475e-08,106
CD,0,50,1.27303014553761,1.028395684421425,1.5761733830339912,0.0267600645217946,141
CD,10,50,1.27303014553761,1.028395684421425,1.5761733830339912,0.0267600645217946,141
CD,20,50,1.27303014553761,1.028395684421425,1.5761733830339912,0.0267600645217946,141
CD,30,50,1.27303014553761,1.028395684421425,1.5761733830339912,0.0267600645217946,141
CD,40,50,1.27303014553761,1.028395684421425,1.5761733830339912,0.0267600645217946,141
CD,50,50,1.27303014553761,1.028395684421425,1.5761733830339912,0.0267600645217946,141
CD,60,50,1.27303014553761,1.028395684421425,1.5761733830339912,0.0267600645217946,141
CD,70,50,1.2704866296103008,1.0253151205244289,1.5745979974750188,0.0286696023181955,135
CD,80,50,1.2275250649631777,0.9880717128619304,1.5250085246832794,0.0646023428342563,116
CD,90,50,1.25746777950066,0.9910403787728836,1.5952014034170006,0.0595649754691949,76
CG,0,50,1.2211585020349645,1.0314855038865227,1.4462876036747396,0.0205037317668685,193
CG,10,50,1.2211585020349645,1.0314855038865227,1.4462876036747396,0.0205037317668685,193
CG,20,50,1.2211585020349645,1.0314855038865227,1.4462876036747396,0.0205037317668685,193
CG,30,50,1.2211585020349645,1.0314855038865227,1.4462876036747396,0.0205037317668685,193
CG,40,50,1.2211585020349645,1.0314855038865227,1.4462876036747396,0.0205037317668685,193
CG,50,50,1.2253175072442315,1.034584606728118,1.4506329812931589,0.0184729176966866,192
CG,60,50,1.2262981534562103,1.0356197087996233,1.4520843398327752,0.0180788125854352,188
CG,70,50,1.2167702350475431,1.0273678027634894,1.441955242654516,0.0234513832468816,177
CG,80,50,1.2264207894032513,1.0325175053051183,1.456447133771086,0.0202329356297199,145
CG,90,50,1.2211585020349645,1.0130848673598092,1.4710846708147431,0.03564096624924,88
