buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.4320399984115384,1.272521035308229,1.6112334440542406,2.416554067963261e-09,183
C,10,50,1.4320399984115384,1.272521035308229,1.6112334440542406,2.416554067963261e-09,183
C,20,50,1.4320399984115384,1.272521035308229,1.6112334440542406,2.416554067963261e-09,183
C,30,50,1.4320399984115384,1.272521035308229,1.6112334440542406,2.416554067963261e-09,183
C,40,50,1.4320399984115384,1.272521035308229,1.6112334440542406,2.416554067963261e-09,183
C,50,50,1.4320399984115384,1.272521035308229,1.6112334440542406,2.416554067963261e-09,183
C,60,50,1.435193954487632,1.2750686241184597,1.614459135558623,1.9610599810704343e-09,182
C,70,50,1.4258954466723357,1.2649087687328917,1.6064069870274604,6.027246701734157e-09,166
C,80,50,1.4011593484972185,1.2373846512436006,1.5856588512805472,9.449703997077564e-08,125
C,90,50,1.3334905793359275,1.159512896362974,1.5341860809675796,5.601461833859567e-05,65
CD,0,50,1.3506689658837363,1.0470744109569372,1.7419409847740754,0.0206677221399833,97
CD,10,50,1.3506689658837363,1.0470744109569372,1.7419409847740754,0.0206677221399833,97
CD,20,50,1.3506689658837363,1.0470744109569372,1.7419409847740754,0.0206677221399833,97
CD,30,50,1.3506689658837363,1.0470744109569372,1.7419409847740754,0.0206677221399833,97
CD,40,50,1.3506689658837363,1.0470744109569372,1.7419409847740754,0.0206677221399833,97
CD,50,50,1.3506689658837363,1.0470744109569372,1.7419409847740754,0.0206677221399833,97
CD,60,50,1.3506689658837363,1.0470744109569372,1.7419409847740754,0.0206677221399833,97
CD,70,50,1.3464883753527754,1.0418521055454797,1.7401999144695428,0.0228460096143485,91
CD,80,50,1.297838255548463,1.0010005001667084,1.6820276496988864,0.0489530910817845,77
CD,90,50,1.2905906734875003,0.9733612415243368,1.710866555912941,0.0763945572235531,52
CG,0,50,1.2995265424293818,1.0639623447280335,1.587245303225596,0.0102878828184806,138
CG,10,50,1.2995265424293818,1.0639623447280335,1.587245303225596,0.0102878828184806,138
CG,20,50,1.2995265424293818,1.0639623447280335,1.587245303225596,0.0102878828184806,138
CG,30,50,1.2995265424293818,1.0639623447280335,1.587245303225596,0.0102878828184806,138
CG,40,50,1.2995265424293818,1.0639623447280335,1.587245303225596,0.0102878828184806,138
CG,50,50,1.3056486929626985,1.0692954781746002,1.5952014034170006,0.0090014254134738,137
CG,60,50,1.3068243057327575,1.0692954781746002,1.5967974026870526,0.0088706341305464,133
CG,70,50,1.2956338048280485,1.0597149957102876,1.5840739849944818,0.0116689708242752,123
CG,80,50,1.315872574069098,1.0725081812542163,1.614459135558623,0.0085636360926424,99
CG,90,50,1.325646148743466,1.0628989141871952,1.65367486118276,0.0125248956704486,58
