buff,spa,cov,OR,OR_lb,OR_ub,pvalues,n
C,0,50,1.579802753991623,1.3337573041233846,1.8701151378240852,1.1022833334983773e-07,182
C,10,50,1.579802753991623,1.3337573041233846,1.8701151378240852,1.1022833334983773e-07,182
C,20,50,1.579802753991623,1.3337573041233846,1.8701151378240852,1.1022833334983773e-07,182
C,30,50,1.579802753991623,1.3337573041233846,1.8701151378240852,1.1022833334983773e-07,182
C,40,50,1.579802753991623,1.3337573041233846,1.8701151378240852,1.1022833334983773e-07,182
C,50,50,1.579802753991623,1.3337573041233846,1.8701151378240852,1.1022833334983773e-07,182
C,60,50,1.5867692010535248,1.3391030176392935,1.8794891289619104,8.942401619194129e-08,176
C,70,50,1.5587746003677456,1.3125870013111085,1.8515071812945385,4.2367643504626084e-07,149
C,80,50,1.5681553621129194,1.3139002448247392,1.8719861883312423,6.037929249913532e-07,110
C,90,50,1.51391649760971,1.2386226547934522,1.8496565995583272,4.928331364273397e-05,53
CD,0,50,1.3124557491736937,0.9455391358903964,1.820297592345908,0.1035248857703055,97
CD,10,50,1.3124557491736937,0.9455391358903964,1.820297592345908,0.1035248857703055,97
CD,20,50,1.3124557491736937,0.9455391358903964,1.820297592345908,0.1035248857703055,97
CD,30,50,1.3124557491736937,0.9455391358903964,1.820297592345908,0.1035248857703055,97
CD,40,50,1.3124557491736937,0.9455391358903964,1.820297592345908,0.1035248857703055,97
CD,50,50,1.3090477964841514,0.9436499474367984,1.8166606353305503,0.1069619397258225,96
CD,60,50,1.3090477964841514,0.9436499474367984,1.8166606353305503,0.1069619397258225,96
CD,70,50,1.279283300970037,0.9185122844014574,1.780688344599613,0.1445651076903185,87
CD,80,50,1.2977084782118833,0.9268162065593822,1.8184782045990515,0.1295193524063091,74
CD,90,50,1.2360242764705291,0.8529963589691315,1.7914045912584664,0.2627137620854614,45
CG,0,50,1.399059184990883,1.0692954781746002,1.8294218719978597,0.0142856214705429,142
CG,10,50,1.399059184990883,1.0692954781746002,1.8294218719978597,0.0142856214705429,142
CG,20,50,1.399059184990883,1.0692954781746002,1.8294218719978597,0.0142856214705429,142
CG,30,50,1.399059184990883,1.0692954781746002,1.8294218719978597,0.0142856214705429,142
CG,40,50,1.399059184990883,1.0692954781746002,1.8294218719978597,0.0142856214705429,142
CG,50,50,1.4056502400065978,1.0746553440638136,1.8385918872918932,0.0129915808016896,141
CG,60,50,1.4149582141172852,1.081122658670083,1.8533596145380853,0.0115698289296488,134
CG,70,50,1.3858310558333728,1.0565406146754943,1.8166606353305503,0.0182257306148221,118
CG,80,50,1.4193513904862192,1.0778841508846315,1.8682459574322223,0.0126312544456084,97
CG,90,50,1.4431092683973887,1.0682267171659934,1.9483833939544983,0.0168025528756345,51
