motif,D_type,Ess_n,NonEss_n,Ess_hits,NonEss_hits,Ess_mean,Ess_lower_ci,Ess_upper_ci,NonEss_mean,NonEss_lower_ci,NonEss_upper_ci,ratio,proportion,abs_diff,p_value,OnlyEnt,buff,spa,q_value
Emperical5LF,D_All,138,416,26,125,0.0007286188786042,0.0004429959448929,0.0012330092182652,0.0013493291915697,0.0011013689319369,0.0017182207649272,0.5399860042726842,0.3506434492096003,0.0006207103129655,0.0279,False,C,0,0.4398
Emperical5LF,D_Thread,138,416,6,26,6.758806003028005e-05,2.6160205096007957e-05,0.0001492044853914,0.0002163856749887,0.0001411010753788,0.0003231425328354,0.3123499743399513,0.2380081384137247,0.0001487976149585,0.0646,False,C,0,0.4398
Emperical5LF,D_Loop,138,416,12,56,0.0001977837211735,9.908783461359875e-05,0.0003610479098277,0.0004180278920866,0.0003123251486281,0.0005591278808755,0.4731352259445968,0.3211756922323375,0.0002202441709131,0.0513,False,C,0,0.4398
Emperical5,D_All,98,303,4,23,8.248829763257813e-05,2.2810912740655128e-05,0.0002302962553932,0.0001999185161043,0.0001261433743973,0.0003068618745631,0.4126095933482285,0.2920903236755198,0.0001174302184717,0.1628,True,C,0,0.7749529411764705
Emperical5,D_Thread,98,303,2,5,2.2810912740655128e-05,0.0,9.124365096262053e-05,5.9169255846501925e-05,2.053446018868894e-05,0.0001525592935505,0.385519682718871,0.2782491562749563,3.63583431058468e-05,0.5387,True,C,0,0.8940127659574467
Emperical5,D_Loop,98,303,2,12,3.122419691506342e-05,0.0,0.0001404265038082,9.521356906367908e-05,4.9724702000456e-05,0.0001711257941089,0.327938519920208,0.2469530893191598,6.398937214861565e-05,0.2304,True,C,0,0.808925
Emperical5RF,D_All,98,303,26,91,0.0008304344601551,0.0005446109323193,0.0012456808988666,0.0010954643959757,0.000885201819838,0.0013453990877139,0.758066134514119,0.4311931841651836,0.0002650299358205,0.2449,True,C,0,0.808925
Emperical5RF,D_Thread,98,303,6,23,0.0001799030545188,5.7487036682069634e-05,0.0005597109179379,0.0002656340943275,0.0001670729952744,0.0004156428446763,0.6772588999701714,0.4037891228254718,8.573103980869881e-05,0.4855,True,C,0,0.8814000000000001
Emperical5RF,D_Loop,98,303,18,51,0.0005362811824669,0.0003106644446484,0.0009149057182472,0.0005191011804716,0.0003817361022352,0.0007088387023614,1.0330956712132373,0.5081392311443681,1.7180001995293682e-05,0.9202,True,C,0,1.0
Emperical5LF,D_All,98,303,22,109,0.0006042678207212,0.0003855017315946,0.0009165253508699,0.0012997324196824,0.0010656716374418,0.0015643538215965,0.4649170949116633,0.3173675128282249,0.0006954645989611,0.0028,True,C,0,0.2184
Emperical5LF,D_Thread,98,303,6,26,9.51750233079454e-05,3.4814521933959874e-05,0.0002109734764521,0.0002970839630209,0.0001946188647143,0.0004478206660078,0.3203640558048156,0.242633124096627,0.0002019089397129,0.0684,True,C,0,0.4398
Emperical5LF,D_Loop,98,303,12,56,0.0002785117706321,0.0001428962720482,0.0005097851561238,0.0005739260828648,0.0004292717705348,0.000756818746944,0.4852746354407223,0.3267238420837421,0.0002954143122327,0.0538,True,C,0,0.4398
Bukau4,D_All,138,416,2,4,9.703252068597258e-05,0.0,0.0003541095343326,5.229450326462501e-05,1.4602617299712737e-05,0.0001622418489441,1.8555013362486783,0.6497987980934664,4.473801742134757e-05,0.562,False,C,10,0.8946122448979593
Bukau4,D_Thread,138,416,0,2,0.0,,,1.4602617299712737e-05,0.0,5.805138844557932e-05,0.0,0.0,1.4602617299712737e-05,0.8044,False,C,10,0.9839470588235294
Bukau4,D_Loop,138,416,1,0,3.402054841124039e-05,0.0,0.0002041232904674,0.0,,,inf,1.0,3.402054841124039e-05,0.2548,False,C,10,0.8281000000000001
Bukau4RF,D_All,138,416,9,33,0.0002626540451232,0.0001170047169089,0.0005771011631355,0.0003546886748089,0.0002375650648667,0.0005183726690241,0.740519965191371,0.4254590467222537,9.203462968564604e-05,0.4906,False,C,10,0.8746400000000001
Bukau4RF,D_Thread,138,416,2,16,6.121516418999256e-05,0.0,0.0002183171519555,0.0001210476945962,6.906790650209827e-05,0.0002040294633821,0.50571111159265,0.3358619775726695,5.9832530406248266e-05,0.343,False,C,10,0.8746400000000001
Bukau4RF,D_Loop,138,416,4,16,0.0001355567500193,3.46716593856182e-05,0.0003704873953159,0.0001201044239869,6.987325880726689e-05,0.0001999730491219,1.1286574259259057,0.5302203220581497,1.545232603246844e-05,0.8352,False,C,10,0.9839470588235294
Bukau4LF,D_All,138,416,19,58,0.0005442570354504,0.000310860084301,0.0009540308919835,0.0006011090593795,0.0004545021229034,0.0007957327842235,0.905421448833626,0.4751817239109309,5.685202392910374e-05,0.7466,False,C,10,0.9839470588235294
Bukau4LF,D_Thread,138,416,7,21,0.0001797267482822,7.083956566063825e-05,0.0003896778287104,0.000155809415087,9.581966276785037e-05,0.0002445844332977,1.153503773709068,0.5356404700988014,2.39173331952578e-05,0.764,False,C,10,0.9839470588235294
Bukau4LF,D_Loop,138,416,10,25,0.0002397950020733,0.0001106729147428,0.0005021548530208,0.0001867442683653,0.0001195402317223,0.0002825166500134,1.284082259511421,0.562187396782327,5.305073370802634e-05,0.5429,False,C,10,0.8822125000000001
Bukau4,D_All,98,303,2,2,0.00013663763117,0.0,0.0004986440381418,2.0048477876833325e-05,0.0,7.970091614970625e-05,6.815361844897578,0.872046871297089,0.0001165891532932,0.0704,True,C,10,0.4374
Bukau4,D_Thread,98,303,0,2,0.0,,,2.0048477876833325e-05,0.0,7.920792079207921e-05,0.0,0.0,2.0048477876833325e-05,0.8222,True,C,10,0.9839470588235294
Bukau4,D_Loop,98,303,1,0,4.790648653827728e-05,0.0,0.0002874389192296,0.0,,,inf,1.0,4.790648653827728e-05,0.2467,True,C,10,0.8281000000000001
Bukau4RF,D_All,98,303,9,26,0.0003698597778266,0.0001609509669018,0.0007778627657558,0.0003139782410788,0.0001970351423545,0.0004868299599432,1.1779790107613224,0.5408587525136684,5.58815367477956e-05,0.714,True,C,10,0.9839470588235294
Bukau4RF,D_Thread,98,303,2,16,8.620094549203034e-05,0.0,0.000295980424874,0.0001661908942311,9.273794844180234e-05,0.0002730830446338,0.5186863329114764,0.3415361827330742,7.998994873911217e-05,0.3641,True,C,10,0.8746400000000001
Bukau4RF,D_Loop,98,303,4,16,0.0001908860357415,4.882335709403378e-05,0.0005480978618367,0.0001648958428335,9.386597774902192e-05,0.000274771411213,1.157615816514566,0.5365254590989187,2.599019290806009e-05,0.7994,True,C,10,0.9839470588235294
Bukau4LF,D_All,98,303,17,46,0.00060406753714,0.0003357522491192,0.0010912222390679,0.0005565411718286,0.000404402073378,0.0007544276432618,1.085395955801971,0.520474758178269,4.752636531145296e-05,0.7979,True,C,10,0.9839470588235294
Bukau4LF,D_Thread,98,303,7,21,0.000253084604724,0.00010245834924,0.0005353184194708,0.0002139165566871,0.0001353554672436,0.0003356547968163,1.1830996564430676,0.5419357073101722,3.916804803689354e-05,0.7127,True,C,10,0.9839470588235294
Bukau4LF,D_Loop,98,303,10,25,0.0003376705131236,0.0001551900646136,0.0007025768670952,0.0002563881704289,0.0001658151304392,0.0003856703849435,1.3170284438581863,0.5684127216259565,8.12823426947374e-05,0.5046,True,C,10,0.8746400000000001
Bukau5,D_All,138,416,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,10,1.0
Bukau5,D_Thread,138,416,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,10,1.0
Bukau5,D_Loop,138,416,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,10,1.0
Bukau5RF,D_All,138,416,0,6,0.0,,,6.82403991181913e-05,2.4221495509566573e-05,0.0001641428396903,0.0,0.0,6.82403991181913e-05,0.3029,False,C,10,0.8746400000000001
Bukau5RF,D_Thread,138,416,0,2,0.0,,,1.6915047783174058e-05,0.0,6.988778787404043e-05,0.0,0.0,1.6915047783174058e-05,0.8066,False,C,10,0.9839470588235294
Bukau5RF,D_Loop,138,416,0,2,0.0,,,1.4588745053645518e-05,0.0,5.456534139600965e-05,0.0,0.0,1.4588745053645518e-05,0.8135,False,C,10,0.9839470588235294
Bukau5LF,D_All,138,416,2,12,2.9649223326599015e-05,0.0,0.0001060381813278,0.0001188156602902,6.116011174664748e-05,0.0002121468247207,0.2495396924460663,0.1997052946414002,8.916643696362589e-05,0.1767,False,C,10,0.7656999999999999
Bukau5LF,D_Thread,138,416,0,4,0.0,,,3.647902989653529e-05,8.585164835164835e-06,0.0001010410404178,0.0,0.0,3.647902989653529e-05,0.4647,False,C,10,0.8746400000000001
Bukau5LF,D_Loop,138,416,1,7,1.2558711978499483e-05,0.0,6.279355989249743e-05,5.64873403067036e-05,2.3860627964408943e-05,0.0001267929471553,0.2223279040987009,0.1818889214205064,4.392862832820412e-05,0.3164,False,C,10,0.8746400000000001
Bukau5,D_All,98,303,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,10,1.0
Bukau5,D_Thread,98,303,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,10,1.0
Bukau5,D_Loop,98,303,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,10,1.0
Bukau5RF,D_All,98,303,0,4,0.0,,,4.458066776422587e-05,1.330778239114234e-05,0.0001175517769934,0.0,0.0,4.458066776422587e-05,0.4776,True,C,10,0.8746400000000001
Bukau5RF,D_Thread,98,303,0,2,0.0,,,2.322329992673402e-05,0.0,9.781108906722956e-05,0.0,0.0,2.322329992673402e-05,0.8193,True,C,10,0.9839470588235294
Bukau5RF,D_Loop,98,303,0,2,0.0,,,2.002943215285985e-05,0.0,7.33960788497219e-05,0.0,0.0,2.002943215285985e-05,0.8088,True,C,10,0.9839470588235294
Bukau5LF,D_All,98,303,2,10,4.175094713337413e-05,0.0,0.0001493190716658,0.0001243082515982,6.010156719233788e-05,0.0002374394473899,0.3358662566369635,0.2514220678666629,8.25573044648284e-05,0.2877,True,C,10,0.8746400000000001
Bukau5LF,D_Thread,98,303,0,4,0.0,,,5.0083420584022045e-05,1.5422102957959347e-05,0.0001354466642393,0.0,0.0,5.0083420584022045e-05,0.4755,True,C,10,0.8746400000000001
Bukau5LF,D_Loop,98,303,1,7,1.7684716867682947e-05,0.0,8.842358433841474e-05,7.755357613065578e-05,3.110204701431647e-05,0.0001733090375692,0.2280322552488,0.1856891415304076,5.986885926297283e-05,0.3365,True,C,10,0.8746400000000001
Schymkowitz,D_All,138,416,6,9,0.0001383771629755,4.985843455825318e-05,0.0003331515304039,7.033482643125135e-05,3.270370685980692e-05,0.000145245928343,1.967406048989945,0.6630053374932011,6.804233654425042e-05,0.2519,False,C,10,0.8281000000000001
Schymkowitz,D_Thread,138,416,1,2,2.92192613370734e-05,0.0,0.0001460963066853,2.1025733193238584e-05,0.0,9.38957400136408e-05,1.389690483967031,0.5815357651088189,8.193528143834812e-06,0.8513,False,C,10,0.9839470588235294
Schymkowitz,D_Loop,138,416,4,5,7.33390199403657e-05,1.5239488562763832e-05,0.0002266199223737,4.118511110071988e-05,1.315930012883931e-05,0.0001120727276844,1.7807168168373302,0.6403804968758531,3.2153908839645816e-05,0.4939,False,C,10,0.8746400000000001
Schymkowitz,D_All,98,303,6,8,0.0001948576376593,6.212782333932997e-05,0.0004578183594273,7.989697275543073e-05,3.541632476186957e-05,0.0001727946126862,2.43886133528301,0.7092060707013933,0.0001149606649039,0.1235,True,C,10,0.6880714285714286
Schymkowitz,D_Thread,98,303,1,2,4.114549045424621e-05,0.0,0.0002468729427254,2.886701322900083e-05,0.0,0.0001269357705001,1.4253462984840422,0.587687745611813,1.227847722524538e-05,0.8578,True,C,10,0.9839470588235294
Schymkowitz,D_Loop,98,303,4,5,0.0001032733137935,1.833348156828679e-05,0.0003104168076361,5.6544574976565904e-05,1.891467459685307e-05,0.0001515644575092,1.8264053419161137,0.6461937057753836,4.6728738817010274e-05,0.4922,True,C,10,0.8746400000000001
Emperical4,D_All,138,416,15,38,0.0004775300096069,0.000253660686063,0.0008426295968415,0.0002671482460374,0.0001859098506525,0.0003827008733745,1.787509432272246,0.6412568192872994,0.0002103817635694,0.0729,False,C,10,0.4374
Emperical4,D_Thread,138,416,2,17,3.625056193897005e-05,0.0,0.0001801147642153,0.0001105779040907,6.409721288551318e-05,0.0001807448280239,0.3278282604202064,0.2468905582085302,7.432734215174046e-05,0.1647,False,C,10,0.7656999999999999
Emperical4,D_Loop,138,416,8,24,0.0001414587137733,6.420985831691529e-05,0.0002947276961699,0.0001504294023015,9.663249982532476e-05,0.0002282613129368,0.9403661226399525,0.4846333440209435,8.970688528196741e-06,0.8905,False,C,10,1.0
Emperical4RF,D_All,138,416,70,208,0.002442840614623,0.0019579027382396,0.003015650773463,0.0026769103490255,0.0023561508830164,0.0030341207664285,0.9125597409387574,0.4771405156164367,0.0002340697344025,0.4895,False,C,10,0.8746400000000001
Emperical4RF,D_Thread,138,416,15,67,0.0003190833758663,0.0001745206942821,0.0005794100369395,0.0006357226989112,0.0004884638304739,0.0008195573890373,0.5019222632962714,0.3341865791340636,0.0003166393230449,0.044,False,C,10,0.4374
Emperical4RF,D_Loop,138,416,39,114,0.0009523535612213,0.0006838887122346,0.0012894546804977,0.0011341707710047,0.00093800840627,0.0013597005563432,0.8396915046379965,0.4564306040013083,0.0001818172097833,0.376,False,C,10,0.8746400000000001
Emperical4LF,D_All,138,416,81,239,0.0031154179244198,0.0025610520087485,0.0037749274320137,0.0034106118579401,0.0030293200609184,0.0038540394303469,0.9134483940665687,0.4773833445935046,0.0002951939335203,0.4538,False,C,10,0.8746400000000001
Emperical4LF,D_Thread,138,416,30,88,0.0006883176073524,0.0004664040194429,0.0009918268375965,0.0007417979612814,0.0005917386072316,0.0009115223185326,0.927904420448142,0.4813020866628079,5.34803539289692e-05,0.7385,False,C,10,0.9839470588235294
Emperical4LF,D_Loop,138,416,40,141,0.0009848580929862,0.0007096194854428,0.0013184743369709,0.0013908682201349,0.0011769358876784,0.0016423093250238,0.7080887166224072,0.4145503156431999,0.0004060101271486,0.0715,False,C,10,0.4374
Emperical4,D_All,98,303,14,36,0.0005881089644473,0.00030437608323,0.0010642665288492,0.000315029194027,0.0002222983560491,0.0004365661166091,1.866839567881324,0.6511838293277679,0.0002730797704203,0.0523,True,C,10,0.4374
Emperical4,D_Thread,98,303,2,17,5.104670966916192e-05,0.0,0.0002720247477564,0.0001518165283885,8.771947483086444e-05,0.0002437296580167,0.3362394741270239,0.2516311489351053,0.0001007698187194,0.1706,True,C,10,0.7656999999999999
Emperical4,D_Loop,98,303,8,24,0.0001991969642931,8.836783085312532e-05,0.000391100757707,0.0002065301364932,0.0001331878190149,0.0003099736770476,0.9644934520228358,0.4909629253432727,7.333172200127386e-06,0.9377,True,C,10,1.0
Emperical4RF,D_All,98,303,60,182,0.002783323320725,0.0022312730270232,0.0034668946530451,0.0029780068221793,0.0026248017718614,0.0033693787680651,0.9346262406102354,0.4831042921838112,0.0001946835014542,0.6068,True,C,10,0.946608
Emperical4RF,D_Thread,98,303,15,67,0.0004493214884648,0.0002475460846801,0.0008001921180135,0.0008728074018056,0.0006783699067429,0.0011143398736614,0.5148002727009,0.3398469633115443,0.0004234859133407,0.0467,True,C,10,0.4374
Emperical4RF,D_Loop,98,303,39,114,0.0013410693004954,0.0009795487892429,0.0017887926230778,0.0015571453489701,0.0013008524890818,0.0018576607599886,0.8612357872579764,0.4627225594704326,0.0002160760484747,0.4196,True,C,10,0.8746400000000001
Emperical4LF,D_All,98,303,67,205,0.0032463192303615,0.0026803251479098,0.0039488865882108,0.0035802764733607,0.0032158264746955,0.0039737247078257,0.9067230574275618,0.4755399867303534,0.0003339572429991,0.3923,True,C,10,0.8746400000000001
Emperical4LF,D_Thread,98,303,30,88,0.000969263569537,0.0006738521972308,0.0013694065637501,0.0010184420854556,0.0008182131232399,0.0012461797548422,0.95171201522318,0.4876293263554823,4.917851591855547e-05,0.8163,True,C,10,0.9839470588235294
Emperical4LF,D_Loop,98,303,40,141,0.0013868409880826,0.0010310532187056,0.001815354871609,0.0019095748500862,0.0016394845554918,0.0022195137681784,0.7262564167202054,0.4207117840002319,0.0005227338620035,0.0701,True,C,10,0.4374
Emperical5,D_All,138,416,6,26,0.0002128252478994,6.054646408649735e-05,0.0005854950279791,0.0001799534740022,0.0001152851385247,0.0002765878870927,1.1826681817586122,0.5418451561454094,3.28717738971433e-05,0.7382,False,C,10,0.9839470588235294
Emperical5,D_Thread,138,416,2,5,1.6199053975247847e-05,0.0,5.939653124257544e-05,4.309683779204347e-05,1.3680811414978478e-05,0.0001132564565905,0.3758756977348002,0.2731901568968988,2.6897783816795625e-05,0.5215,False,C,10,0.8822125000000001
Emperical5,D_Loop,138,416,2,12,2.217370505562475e-05,0.0,0.0001000691559612,6.93502678516701e-05,3.60919395197258e-05,0.0001247507543527,0.319734959107166,0.2422720993338501,4.717656279604535e-05,0.215,False,C,10,0.8281000000000001
Emperical5RF,D_All,138,416,33,103,0.0008590103943674,0.0005845850168193,0.0012757664204519,0.0009973409498778,0.0008083041523002,0.0012130366749717,0.8613006359285673,0.4627412784925423,0.0001383305555104,0.4908,False,C,10,0.8746400000000001
Emperical5RF,D_Thread,138,416,6,23,0.0001277572416148,3.982861740496996e-05,0.0003808632707629,0.0001934786792818,0.0001210388084637,0.0003060499599516,0.6603168994591269,0.3977053414768198,6.572143766700897e-05,0.4656,False,C,10,0.8746400000000001
Emperical5RF,D_Loop,138,416,18,51,0.000380837361462,0.0002182684341982,0.000641604957321,0.0003780953309685,0.0002756232134868,0.000515221933285,1.007252219926849,0.5018065043981152,2.7420304934986446e-06,0.9827,False,C,10,1.0
Emperical5LF,D_All,138,416,26,125,0.0007286188786042,0.0004500969369596,0.0012261258485174,0.0013493291915697,0.0011018624971727,0.0017055519675073,0.5399860042726842,0.3506434492096003,0.0006207103129655,0.0279,False,C,10,0.4374
Emperical5LF,D_Thread,138,416,6,26,6.758806003028005e-05,2.676136070538473e-05,0.0001530370903076,0.0002163856749887,0.0001407422429325,0.0003213491459962,0.3123499743399513,0.2380081384137247,0.0001487976149585,0.0643,False,C,10,0.4374
Emperical5LF,D_Loop,138,416,12,56,0.0001977837211735,9.977531539405754e-05,0.0003611014827947,0.0004180278920866,0.0003123233835235,0.0005580764220907,0.4731352259445968,0.3211756922323375,0.0002202441709131,0.0535,False,C,10,0.4374
Emperical5,D_All,98,303,4,23,8.248829763257813e-05,2.2810912740655128e-05,0.0002286769622049,0.0001999185161043,0.0001256908600459,0.0003102462087959,0.4126095933482285,0.2920903236755198,0.0001174302184717,0.1601,True,C,10,0.7656999999999999
Emperical5,D_Thread,98,303,2,5,2.2810912740655128e-05,0.0,8.364001338240214e-05,5.9169255846501925e-05,1.8386239738179947e-05,0.0001480405087612,0.385519682718871,0.2782491562749563,3.63583431058468e-05,0.5424,True,C,10,0.8822125000000001
Emperical5,D_Loop,98,303,2,12,3.122419691506342e-05,0.0,0.000137456981417,9.521356906367908e-05,4.962040601077845e-05,0.0001691988743036,0.327938519920208,0.2469530893191598,6.398937214861565e-05,0.2319,True,C,10,0.8281000000000001
Emperical5RF,D_All,98,303,26,91,0.0008304344601551,0.0005443686147181,0.0012318417276209,0.0010954643959757,0.0008842370702005,0.0013440384714447,0.758066134514119,0.4311931841651836,0.0002650299358205,0.2405,True,C,10,0.8281000000000001
Emperical5RF,D_Thread,98,303,6,23,0.0001799030545188,5.7487036682069634e-05,0.0005603335039073,0.0002656340943275,0.0001631536114162,0.000415522304337,0.6772588999701714,0.4037891228254718,8.573103980869881e-05,0.4876,True,C,10,0.8746400000000001
Emperical5RF,D_Loop,98,303,18,51,0.0005362811824669,0.0003118877222166,0.0009074120812276,0.0005191011804716,0.0003832120089254,0.0007155797600549,1.0330956712132373,0.5081392311443681,1.7180001995293682e-05,0.9187,True,C,10,1.0
Emperical5LF,D_All,98,303,22,109,0.0006042678207212,0.0003837370675176,0.0009270817932578,0.0012997324196824,0.0010725182739495,0.0015819851523548,0.4649170949116633,0.3173675128282249,0.0006954645989611,0.0023,True,C,10,0.1794
Emperical5LF,D_Thread,98,303,6,26,9.51750233079454e-05,3.768436507492952e-05,0.000213126468694,0.0002970839630209,0.0001947070993291,0.0004412315170762,0.3203640558048156,0.242633124096627,0.0002019089397129,0.0689,True,C,10,0.4374
Emperical5LF,D_Loop,98,303,12,56,0.0002785117706321,0.0001460952683502,0.000504209811608,0.0005739260828648,0.000431040678599,0.0007519369099411,0.4852746354407223,0.3267238420837421,0.0002954143122327,0.0533,True,C,10,0.4374
Bukau4,D_All,138,416,2,4,9.703252068597258e-05,0.0,0.0003552640906441,5.229450326462501e-05,1.4602617299712737e-05,0.0001603458322711,1.8555013362486783,0.6497987980934664,4.473801742134757e-05,0.5681,False,C,20,0.904322448979592
Bukau4,D_Thread,138,416,0,2,0.0,,,1.4602617299712737e-05,0.0,5.805138844557932e-05,0.0,0.0,1.4602617299712737e-05,0.8115,False,C,20,0.98064
Bukau4,D_Loop,138,416,1,0,3.402054841124039e-05,0.0,0.0001881816524245,0.0,,,inf,1.0,3.402054841124039e-05,0.2538,False,C,20,0.825825
Bukau4RF,D_All,138,416,9,33,0.0002626540451232,0.0001148217242874,0.0005495661041333,0.0003546886748089,0.0002363376069399,0.0005181878480865,0.740519965191371,0.4254590467222537,9.203462968564604e-05,0.5119,False,C,20,0.8872933333333334
Bukau4RF,D_Thread,138,416,2,16,6.121516418999256e-05,0.0,0.0002101889973743,0.0001210476945962,6.849798165273545e-05,0.0002012234874006,0.50571111159265,0.3358619775726695,5.9832530406248266e-05,0.3406,False,C,20,0.8872933333333334
Bukau4RF,D_Loop,138,416,4,16,0.0001355567500193,3.46716593856182e-05,0.0003949431664032,0.0001201044239869,6.684426148346777e-05,0.0002008365710331,1.1286574259259057,0.5302203220581497,1.545232603246844e-05,0.8325,False,C,20,0.9838636363636364
Bukau4LF,D_All,138,416,19,58,0.0005442570354504,0.0003073894807138,0.0009581013047694,0.0006011090593795,0.0004504610015973,0.000797012788348,0.905421448833626,0.4751817239109309,5.685202392910374e-05,0.7526,False,C,20,0.98064
Bukau4LF,D_Thread,138,416,7,21,0.0001797267482822,7.083956566063825e-05,0.0003769135292051,0.000155809415087,9.634882230271306e-05,0.0002405277624384,1.153503773709068,0.5356404700988014,2.39173331952578e-05,0.751,False,C,20,0.98064
Bukau4LF,D_Loop,138,416,10,25,0.0002397950020733,0.0001083978871968,0.0004980619575392,0.0001867442683653,0.0001225546942533,0.0002821172111408,1.284082259511421,0.562187396782327,5.305073370802634e-05,0.5462,False,C,20,0.8924500000000001
Bukau4,D_All,98,303,2,2,0.00013663763117,0.0,0.0004986440381418,2.0048477876833325e-05,0.0,7.334675376251318e-05,6.815361844897578,0.872046871297089,0.0001165891532932,0.0736,True,C,20,0.4572
Bukau4,D_Thread,98,303,0,2,0.0,,,2.0048477876833325e-05,0.0,7.966768088816467e-05,0.0,0.0,2.0048477876833325e-05,0.8161,True,C,20,0.98064
Bukau4,D_Loop,98,303,1,0,4.790648653827728e-05,0.0,0.0002395324326913,0.0,,,inf,1.0,4.790648653827728e-05,0.2416,True,C,20,0.825825
Bukau4RF,D_All,98,303,9,26,0.0003698597778266,0.0001583472936756,0.0007640244340278,0.0003139782410788,0.0002001572856165,0.0004858037472728,1.1779790107613224,0.5408587525136684,5.58815367477956e-05,0.7192,True,C,20,0.98064
Bukau4RF,D_Thread,98,303,2,16,8.620094549203034e-05,0.0,0.000295980424874,0.0001661908942311,9.370025284662194e-05,0.0002750297313059,0.5186863329114764,0.3415361827330742,7.998994873911217e-05,0.3659,True,C,20,0.8872933333333334
Bukau4RF,D_Loop,98,303,4,16,0.0001908860357415,4.882335709403378e-05,0.0005363225632108,0.0001648958428335,9.386829958393588e-05,0.0002764636979704,1.157615816514566,0.5365254590989187,2.599019290806009e-05,0.8011,True,C,20,0.98064
Bukau4LF,D_All,98,303,17,46,0.00060406753714,0.0003369502298281,0.0011042990749427,0.0005565411718286,0.0004044855116777,0.0007568481047008,1.085395955801971,0.520474758178269,4.752636531145296e-05,0.802,True,C,20,0.98064
Bukau4LF,D_Thread,98,303,7,21,0.000253084604724,0.0001028565770606,0.0005367753701019,0.0002139165566871,0.0001335564907974,0.0003333545620488,1.1830996564430676,0.5419357073101722,3.916804803689354e-05,0.7101,True,C,20,0.98064
Bukau4LF,D_Loop,98,303,10,25,0.0003376705131236,0.0001592033973092,0.0007024125047844,0.0002563881704289,0.0001646744587372,0.0003847371845848,1.3170284438581863,0.5684127216259565,8.12823426947374e-05,0.5017,True,C,20,0.8872933333333334
Bukau5,D_All,138,416,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,20,1.0
Bukau5,D_Thread,138,416,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,20,1.0
Bukau5,D_Loop,138,416,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,20,1.0
Bukau5RF,D_All,138,416,0,6,0.0,,,6.82403991181913e-05,2.5248895479029232e-05,0.0001677920695194,0.0,0.0,6.82403991181913e-05,0.3026,False,C,20,0.8872933333333334
Bukau5RF,D_Thread,138,416,0,2,0.0,,,1.6915047783174058e-05,0.0,7.190527801763376e-05,0.0,0.0,1.6915047783174058e-05,0.8121,False,C,20,0.98064
Bukau5RF,D_Loop,138,416,0,2,0.0,,,1.4588745053645518e-05,0.0,5.5885061053008966e-05,0.0,0.0,1.4588745053645518e-05,0.8125,False,C,20,0.98064
Bukau5LF,D_All,138,416,2,12,2.9649223326599015e-05,0.0,0.0001015063819582,0.0001188156602902,6.121597154140966e-05,0.0002134889535868,0.2495396924460663,0.1997052946414002,8.916643696362589e-05,0.176,False,C,20,0.7626666666666666
Bukau5LF,D_Thread,138,416,0,4,0.0,,,3.647902989653529e-05,8.585164835164835e-06,0.0001003967947641,0.0,0.0,3.647902989653529e-05,0.47,False,C,20,0.8872933333333334
Bukau5LF,D_Loop,138,416,1,7,1.2558711978499483e-05,0.0,7.438959878401626e-05,5.64873403067036e-05,2.3797820042363664e-05,0.0001250770676976,0.2223279040987009,0.1818889214205064,4.392862832820412e-05,0.3241,False,C,20,0.8872933333333334
Bukau5,D_All,98,303,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,20,1.0
Bukau5,D_Thread,98,303,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,20,1.0
Bukau5,D_Loop,98,303,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,20,1.0
Bukau5RF,D_All,98,303,0,4,0.0,,,4.458066776422587e-05,1.330778239114234e-05,0.0001164160423796,0.0,0.0,4.458066776422587e-05,0.4724,True,C,20,0.8872933333333334
Bukau5RF,D_Thread,98,303,0,2,0.0,,,2.322329992673402e-05,0.0,9.595155034851756e-05,0.0,0.0,2.322329992673402e-05,0.8151,True,C,20,0.98064
Bukau5RF,D_Loop,98,303,0,2,0.0,,,2.002943215285985e-05,0.0,7.33960788497219e-05,0.0,0.0,2.002943215285985e-05,0.8134,True,C,20,0.98064
Bukau5LF,D_All,98,303,2,10,4.175094713337413e-05,0.0,0.0001493190716658,0.0001243082515982,6.0506050605060506e-05,0.000236447730754,0.3358662566369635,0.2514220678666629,8.25573044648284e-05,0.2983,True,C,20,0.8872933333333334
Bukau5LF,D_Thread,98,303,0,4,0.0,,,5.0083420584022045e-05,1.5422102957959347e-05,0.0001465072243609,0.0,0.0,5.0083420584022045e-05,0.4769,True,C,20,0.8872933333333334
Bukau5LF,D_Loop,98,303,1,7,1.7684716867682947e-05,0.0,0.000106108301206,7.755357613065578e-05,3.16166274906138e-05,0.0001743790229043,0.2280322552488,0.1856891415304076,5.986885926297283e-05,0.3232,True,C,20,0.8872933333333334
