motif,D_type,Ess_n,NonEss_n,Ess_hits,NonEss_hits,Ess_mean,Ess_lower_ci,Ess_upper_ci,NonEss_mean,NonEss_lower_ci,NonEss_upper_ci,ratio,proportion,abs_diff,p_value,OnlyEnt,buff,spa,q_value
Emperical4,D_Loop,105,243,7,17,0.0001654798071804,6.89180663855678e-05,0.0003546750212925,0.000210744642345,0.0001255577574111,0.0003382094424579,0.7852147762289527,0.4398433099952391,4.5264835164629774e-05,0.622,False,C,30,0.9901224489795918
Emperical4RF,D_All,105,243,56,138,0.0025397511296522,0.0019851859694551,0.0032093937258578,0.0029955802827088,0.0025861144670798,0.0034843624629511,0.8478327702690178,0.4588254867595976,0.0004558291530565,0.2671,False,C,30,0.9901224489795918
Emperical4RF,D_Thread,105,243,11,36,0.0003043078030845,0.0001426788258758,0.000634861363478,0.0006027980503524,0.0004207981155495,0.0008468157016801,0.5048254600469206,0.3354711050882806,0.0002984902472678,0.0954,False,C,30,0.9901224489795918
Emperical4RF,D_Loop,105,243,30,68,0.0010248928052258,0.0007109233450217,0.0014476975341676,0.0011423819383879,0.0008881860835464,0.0014477750978826,0.8971542448159765,0.4728947302347576,0.0001174891331621,0.6356,False,C,30,0.991536
Emperical4LF,D_All,105,243,66,152,0.0032886118255664,0.0026846503734382,0.0040252244635799,0.0036909627036214,0.003195545181613,0.0043153239238784,0.8909902617926071,0.4711765469103858,0.000402350878055,0.4103,False,C,30,0.9901224489795918
Emperical4LF,D_Thread,105,243,18,48,0.0005648424520085,0.0003372343185895,0.0009214804482503,0.0006536149102857,0.0004820511503889,0.0008648277979189,0.8641823237501949,0.4635717830494767,8.877245827723613e-05,0.6179,False,C,30,0.9901224489795918
Emperical4LF,D_Loop,105,243,32,80,0.0012210683427372,0.0008490009312803,0.0017044891932662,0.0013798620847776,0.001101298326856,0.001721602276966,0.8849205701119109,0.4694736659695807,0.0001587937420403,0.5674,False,C,30,0.9901224489795918
Emperical4,D_All,81,183,12,26,0.0006320606206851,0.0003150933350052,0.0012261858477765,0.0003988351509788,0.0002599393240334,0.0005827593217313,1.584766586229772,0.6131178709414401,0.0002332254697063,0.2093,True,C,30,0.9901224489795918
Emperical4,D_Thread,81,183,1,6,8.774469802662174e-06,0.0,5.264681881597304e-05,8.677149876144932e-05,3.1829603924853414e-05,0.0001900982047286,0.1011215655820904,0.0918350604900141,7.799702895878714e-05,0.2111,True,C,30,0.9901224489795918
Emperical4,D_Loop,81,183,7,17,0.0002145108611597,9.255872501150446e-05,0.0004609837024878,0.0002798412463926,0.0001627713591997,0.0004465619522807,0.766544831846737,0.4339232257385707,6.533038523280323e-05,0.5934,True,C,30,0.9901224489795918
Emperical4RF,D_All,81,183,50,121,0.0028440919604162,0.0022396935479462,0.0036303364261354,0.0032407803678309,0.0027818535377383,0.0037573707681032,0.877594788171306,0.4674037197483086,0.0003966884074146,0.36,True,C,30,0.9901224489795918
Emperical4RF,D_Thread,81,183,11,36,0.0003944730780725,0.0001909762166921,0.0008088925176684,0.0008004367553859,0.0005610308054334,0.0011153681395558,0.4928222941015893,0.3301279034007057,0.0004059636773134,0.0775,True,C,30,0.9901224489795918
Emperical4RF,D_Loop,81,183,30,68,0.001328564747515,0.0009170557956067,0.0018552162747313,0.0015169333935971,0.0012049471115855,0.0019069743761797,0.8758227309931916,0.4669005852858334,0.0001883686460821,0.5451,True,C,30,0.9901224489795918
Emperical4LF,D_All,81,183,57,134,0.0036046489109691,0.0028940739008366,0.004456703539853,0.0039806248892304,0.0035080169751352,0.0045301395925623,0.905548503382368,0.4752167167484901,0.0003759759782612,0.4211,True,C,30,0.9901224489795918
Emperical4LF,D_Thread,81,183,18,48,0.0007322031785295,0.0004422170992423,0.0011840174531679,0.0008679148808712,0.0006530430218689,0.0011426926071714,0.8436347787867701,0.4575932220924666,0.0001357117023416,0.5391,True,C,30,0.9901224489795918
Emperical4LF,D_Loop,81,183,32,80,0.0015828663702149,0.0011245651338312,0.0021578718015067,0.0018322758830653,0.0014740378183993,0.0022666728954588,0.8638799347000136,0.463484754901368,0.0002494095128504,0.481,True,C,30,0.9901224489795918
Emperical5,D_All,105,243,5,19,0.0001635691643704,4.784649400301373e-05,0.0005318311600888,0.0002489590274671,0.0001454885437112,0.0004041420734145,0.6570123848675266,0.3965042089411135,8.538986309665803e-05,0.485,False,C,30,0.9901224489795918
Emperical5,D_Thread,105,243,2,5,2.129018522461145e-05,0.0,8.516074089844582e-05,7.377894864810733e-05,2.3420648348275915e-05,0.000186094780789,0.2885672080549173,0.223944243071735,5.248876342349588e-05,0.4273,False,C,30,0.9901224489795918
Emperical5,D_Loop,105,243,4,6,0.0001299161271838,2.8386913632815272e-05,0.000526059842399,5.877739829447158e-05,2.110039389257728e-05,0.000130976740214,2.2103075493919278,0.6885033646731409,7.113872888941516e-05,0.3534,False,C,30,0.9901224489795918
Emperical5RF,D_All,105,243,29,68,0.0009576556442743,0.0006455462457185,0.0013919544054798,0.0011579172355437,0.000904934791834,0.0014691735172374,0.8270501680758389,0.4526696543570274,0.0002002615912693,0.4275,False,C,30,0.9901224489795918
Emperical5RF,D_Thread,105,243,5,12,0.0001559298829297,4.741604817853389e-05,0.0005070681986066,0.0002024512060399,9.894417029872326e-05,0.000384461880709,0.7702097012896327,0.4350951758588374,4.652132311020089e-05,0.7038,False,C,30,1.0
Emperical5RF,D_Loop,105,243,15,26,0.0005159725114238,0.0002837555300096,0.0009098214248559,0.0003256213401592,0.0002090935084729,0.0005043333021389,1.5845783054988969,0.613089687446335,0.0001903511712645,0.2017,False,C,30,0.9901224489795918
Emperical5LF,D_All,105,243,19,77,0.0005761184271262,0.0003457378077995,0.0009461347311903,0.0014619072994903,0.0011245108326026,0.0020450805041077,0.3940868393824435,0.2826845704655079,0.000885788872364,0.0087,False,C,30,0.6513
Emperical5LF,D_Thread,105,243,5,13,6.343319635725695e-05,2.129018522461145e-05,0.0001417902414441,0.0001802300299194,9.347032490394266e-05,0.0003115134708773,0.3519568652659797,0.260331430911989,0.0001167968335622,0.1588,False,C,30,0.9901224489795918
Emperical5LF,D_Loop,105,243,9,31,0.0002510631166663,0.0001099219871823,0.0006233737522759,0.000410997292896,0.0002735814152401,0.0006043180992252,0.6108631881665422,0.379214816412694,0.0001599341762297,0.2725,False,C,30,0.9901224489795918
Emperical5,D_All,81,183,5,18,0.0002120341019617,5.7155921353452216e-05,0.0006880974705349,0.0002838799733743,0.0001690615592086,0.0004560063627861,0.746914618320504,0.4275621776172397,7.184587141261678e-05,0.6037,True,C,30,0.9901224489795918
Emperical5,D_Thread,81,183,2,5,2.759838825412596e-05,0.0,0.0001011940902651,9.7968767876995e-05,3.3999679984550544e-05,0.0002514657017029,0.2817059850010281,0.2197898646785223,7.037037962286903e-05,0.4004,True,C,30,0.9901224489795918
Emperical5,D_Loop,81,183,4,6,0.0001684097944976,2.8577960676726108e-05,0.000634914472321,7.804867642380652e-05,2.9624080121165168e-05,0.0001768818683486,2.157753368976573,0.6833191566432879,9.036111807382442e-05,0.3685,True,C,30,0.9901224489795918
Emperical5RF,D_All,81,183,26,60,0.0010882396444969,0.00071996104943,0.0016263480848094,0.0012516157893473,0.0009741534171363,0.0015969375842327,0.8694678141320387,0.4650884104874079,0.0001633761448503,0.5663,True,C,30,0.9901224489795918
Emperical5RF,D_Thread,81,183,5,12,0.0002021313297237,5.519677650825192e-05,0.0006363585813276,0.0002688286506432,0.0001369097246257,0.0005065890432275,0.7518965305228011,0.4291900334424545,6.669732091946434e-05,0.6758,True,C,30,1.0
Emperical5RF,D_Loop,81,183,15,26,0.0006688532555494,0.0003721242040213,0.0011696030144497,0.0004323824352934,0.0002858823212452,0.0006659806309278,1.5469020037677848,0.607366126171859,0.0002364708202559,0.2301,True,C,30,0.9901224489795918
Emperical5LF,D_All,81,183,18,67,0.0007085982668649,0.0004207044991804,0.0011715095426195,0.0013840568566658,0.0010831290144786,0.0017499886710733,0.5119719348610793,0.3386120622061146,0.0006754585898008,0.0167,True,C,30,0.6513
Emperical5LF,D_Thread,81,183,5,13,8.222821750014791e-05,2.821869488536156e-05,0.000187484692861,0.0002393218430078,0.0001272727634862,0.0004188504979382,0.3435884349990245,0.2557244659517138,0.0001570936255076,0.1494,True,C,30,0.9901224489795918
Emperical5LF,D_Loop,81,183,9,31,0.0003254521882711,0.0001397000081298,0.0007584134922654,0.0005457505036816,0.0003663263204456,0.0007946409122669,0.5963387776568668,0.3735665549214954,0.0002202983154105,0.2431,True,C,30,0.9901224489795918
Bukau4,D_All,105,243,2,1,0.0001275284557587,0.0,0.0004674749736354,1.646090534979424e-05,0.0,9.876543209876544e-05,7.747353687341439,0.8856797111740056,0.0001110675504089,0.0884,False,C,40,0.992225
Bukau4,D_Thread,105,243,0,1,0.0,,,1.646090534979424e-05,0.0,8.23045267489712e-05,0.0,0.0,1.646090534979424e-05,1.0,False,C,40,1.0
Bukau4,D_Loop,105,243,1,1,4.47127207690588e-05,0.0,0.0002235636038452,1.646090534979424e-05,0.0,8.23045267489712e-05,2.7162977867203217,0.7309149972929075,2.825181541926456e-05,0.796,False,C,40,1.0
Bukau4RF,D_All,105,243,7,18,0.000240951406834,9.009578595334024e-05,0.0005908075180366,0.0003905794952349,0.000224134007034,0.0006365174867642,0.6169074664021724,0.3815354182109574,0.0001496280884009,0.3836,False,C,40,0.992225
Bukau4RF,D_Thread,105,243,2,6,8.045421579256166e-05,0.0,0.0002869311139987,7.693357485197356e-05,2.967863499172797e-05,0.0001765415610979,1.045762086934893,0.5111846062714597,3.5206409405881e-06,0.9468,False,C,40,1.0
Bukau4RF,D_Loop,105,243,3,7,0.0001013553845108,1.107419712070875e-05,0.0003274722656503,9.807676900054669e-05,3.9627546352907074e-05,0.0002082065955158,1.03342907340576,0.5082198769170173,3.2786155103190557e-06,0.9564,False,C,40,1.0
Bukau4LF,D_All,105,243,17,37,0.0006917665870084,0.0003781932596841,0.0012266831518909,0.0006103956061569,0.0004270722365573,0.0008693606068388,1.1333085953285524,0.5312445643402147,8.137098085149723e-05,0.7028,False,C,40,1.0
Bukau4LF,D_Thread,105,243,5,13,0.0001519816951318,4.628675854644411e-05,0.0004042281437392,0.0001541183206437,8.40177853341456e-05,0.0002581736481829,0.9861364599420656,0.4965099225713981,2.136625511905721e-06,0.9814,False,C,40,1.0
Bukau4LF,D_Loop,105,243,8,16,0.000305144097854,0.0001274568016746,0.0006336599296025,0.0002134534785833,0.000123799663303,0.0003457982129294,1.4295578590668854,0.5884024756734677,9.169061927064548e-05,0.4375,False,C,40,0.992225
Bukau4,D_All,81,183,2,1,0.0001653146648723,0.0,0.0006032977251593,2.185792349726776e-05,0.0,0.0001092896174863,7.563145917912196,0.8832204881726676,0.0001434567413751,0.0929,True,C,40,0.992225
Bukau4,D_Thread,81,183,0,1,0.0,,,2.185792349726776e-05,0.0,0.0001311475409836,0.0,0.0,2.185792349726776e-05,1.0,True,C,40,1.0
Bukau4,D_Loop,81,183,1,1,5.796093433026141e-05,0.0,0.0002898046716513,2.185792349726776e-05,0.0,0.0001311475409836,2.65171274560946,0.726155897338222,3.610301083299365e-05,0.7799,True,C,40,1.0
Bukau4RF,D_All,81,183,7,12,0.0003123444162663,0.0001185649632392,0.0007521202514248,0.0002833139142395,0.0001428552740263,0.0005399429243156,1.1024676183121245,0.5243684177153667,2.903050202681355e-05,0.8757,True,C,40,1.0
Bukau4RF,D_Thread,81,183,2,6,0.0001042925019533,0.0,0.0003580997733044,0.0001021576977542,3.9018419474054136e-05,0.0002276938401382,1.0208971447672592,0.5051702643109197,2.1348041990606878e-06,0.9673,True,C,40,1.0
Bukau4RF,D_Loop,81,183,3,7,0.0001313866095511,1.435544071202986e-05,0.0004245191817381,0.0001302330867056,5.262018450140119e-05,0.0002769299139772,1.0088573716146765,0.5022045795136658,1.1535228454782778e-06,0.9841,True,C,40,1.0
Bukau4LF,D_All,81,183,16,31,0.0008455075807718,0.0004522655090952,0.0014989797636466,0.0006049684497983,0.0004144040386786,0.000874001192524,1.397606075248527,0.582917306423515,0.0002405391309735,0.3288,True,C,40,0.992225
Bukau4LF,D_Thread,81,183,5,13,0.0001970133085041,6.0001353671316446e-05,0.0005020073219371,0.000204648917576,0.0001131906414632,0.0003425825248868,0.962689228155606,0.4904949873599052,7.635609071883346e-06,0.9464,True,C,40,1.0
Bukau4LF,D_Loop,81,183,8,16,0.0003955571638848,0.0001690920558813,0.0008298269767138,0.0002834382256598,0.0001681086739167,0.0004558975635684,1.395567457296662,0.582562370784384,0.0001121189382249,0.4571,True,C,40,0.992225
Bukau5,D_All,105,243,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,40,1.0
Bukau5,D_Thread,105,243,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,40,1.0
Bukau5,D_Loop,105,243,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,40,1.0
Bukau5RF,D_All,105,243,0,4,0.0,,,8.786562203854806e-05,2.0889473794155123e-05,0.0002592886281333,0.0,0.0,8.786562203854806e-05,0.349,False,C,40,0.992225
Bukau5RF,D_Thread,105,243,0,1,0.0,,,1.659365458648613e-05,0.0,9.956192751891676e-05,0.0,0.0,1.659365458648613e-05,1.0,False,C,40,1.0
Bukau5RF,D_Loop,105,243,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,40,1.0
Bukau5LF,D_All,105,243,2,5,3.896755065781585e-05,0.0,0.0001370904961095,7.015554237655553e-05,2.137280434269012e-05,0.0001704955958087,0.5554450772921109,0.3570971970666367,3.118799171873968e-05,0.5838,False,C,40,0.992225
Bukau5LF,D_Thread,105,243,0,2,0.0,,,2.137280434269012e-05,0.0,7.795270243010151e-05,0.0,0.0,2.137280434269012e-05,0.5792,False,C,40,0.992225
Bukau5LF,D_Loop,105,243,1,4,1.6505735743170752e-05,0.0,9.90344144590245e-05,4.9371570975300174e-05,1.6428049251291653e-05,0.0001314117109183,0.3343165999604978,0.2505526799040011,3.286583523212942e-05,0.4619,False,C,40,0.992225
Bukau5,D_All,81,183,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,40,1.0
Bukau5,D_Thread,81,183,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,40,1.0
Bukau5,D_Loop,81,183,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,40,1.0
Bukau5RF,D_All,81,183,0,2,0.0,,,3.536219920633897e-05,0.0,0.0001281207946928,0.0,0.0,3.536219920633897e-05,0.787,True,C,40,1.0
Bukau5RF,D_Thread,81,183,0,1,0.0,,,2.203419707385863e-05,0.0,0.0001310932811717,0.0,0.0,2.203419707385863e-05,1.0,True,C,40,1.0
Bukau5RF,D_Loop,81,183,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,40,1.0
Bukau5LF,D_All,81,183,2,4,5.0513491593464994e-05,0.0,0.0001729367988919,6.555897129507072e-05,2.1814294907452853e-05,0.0001815799689219,0.7705046402590979,0.4351892803547475,1.5045479701605731e-05,0.7835,True,C,40,1.0
Bukau5LF,D_Thread,81,183,0,2,0.0,,,2.8380281176359007e-05,0.0,9.790832220738764e-05,0.0,0.0,2.8380281176359007e-05,0.5775,True,C,40,0.992225
Bukau5LF,D_Loop,81,183,1,4,2.139632411151764e-05,0.0,0.0001069816205575,6.555897129507072e-05,2.1814294907452853e-05,0.0001737388730615,0.3263675998699875,0.2460611974402711,4.416264718355309e-05,0.4433,True,C,40,0.992225
Schymkowitz,D_All,105,243,4,6,0.0001108293464713,1.6072986206327778e-05,0.0003387587070099,6.460028228167274e-05,2.4985954802244388e-05,0.0001493943596497,1.715617061673668,0.6317595679769048,4.622906418970015e-05,0.4929,False,C,40,0.992225
Schymkowitz,D_Thread,105,243,1,1,3.840245775729647e-05,0.0,0.0002304147465437,9.6150148071228e-06,0.0,5.769008884273681e-05,3.994009216589862,0.7997600812032851,2.8787442950173665e-05,0.2944,False,C,40,0.992225
Schymkowitz,D_Loop,105,243,1,3,3.840245775729647e-05,0.0,0.0001920122887864,2.4985954802244388e-05,7.156915369475757e-06,7.246067396433658e-05,1.5369617875818349,0.6058277247631807,1.341650295505208e-05,0.856,False,C,40,1.0
Schymkowitz,D_All,81,183,4,5,0.0001436676713517,2.083535248968416e-05,0.0004501489638422,5.818231444776735e-05,2.1814294907452853e-05,0.0001306833893305,2.4692670395701777,0.711754676537124,8.548535690401231e-05,0.243,True,C,40,0.992225
Schymkowitz,D_Thread,81,183,1,1,4.978096375945838e-05,0.0,0.0002986857825567,1.2767478678310609e-05,0.0,7.441563777563262e-05,3.8990442054958185,0.7958785513961713,3.7013485081147775e-05,0.3025,True,C,40,0.992225
Schymkowitz,D_Loop,81,183,1,3,4.978096375945838e-05,0.0,0.0002610742390625,3.31780711308491e-05,9.50344499881207e-06,9.701546452240212e-05,1.500417657287251,0.6000668140038179,1.660289262860928e-05,0.8528,True,C,40,1.0
Emperical4,D_All,105,243,13,26,0.0005662987912896,0.0002854880121069,0.001018268836363,0.0003003573359223,0.0001984554943279,0.0004427753786723,1.8854168803658096,0.6534296285557111,0.0002659414553673,0.0787,False,C,40,0.992225
Emperical4,D_Thread,105,243,1,6,6.76887670491082e-06,0.0,4.061326022946492e-05,6.534643733886924e-05,2.45017101248921e-05,0.0001470141914215,0.1035844795915839,0.0938618488273037,5.8577560633958425e-05,0.2169,False,C,40,0.992225
Emperical4,D_Loop,105,243,7,17,0.0001654798071804,6.734181360241979e-05,0.0003457109937401,0.000210744642345,0.0001263648627001,0.0003411901158525,0.7852147762289527,0.4398433099952391,4.5264835164629774e-05,0.6278,False,C,40,0.99918
Emperical4RF,D_All,105,243,56,138,0.0025397511296522,0.0019840037950502,0.0032064291363479,0.0029955802827088,0.0025706254887238,0.0034763079083662,0.8478327702690178,0.4588254867595976,0.0004558291530565,0.2517,False,C,40,0.992225
Emperical4RF,D_Thread,105,243,11,36,0.0003043078030845,0.0001433634813875,0.0006346948554367,0.0006027980503524,0.0004222096249716,0.0008485921792606,0.5048254600469206,0.3354711050882806,0.0002984902472678,0.0964,False,C,40,0.992225
Emperical4RF,D_Loop,105,243,30,68,0.0010248928052258,0.0007052305860023,0.0014650811079386,0.0011423819383879,0.0008963179311075,0.0014462736775267,0.8971542448159765,0.4728947302347576,0.0001174891331621,0.6405,False,C,40,0.99918
Emperical4LF,D_All,105,243,66,152,0.0032886118255664,0.00266812066836,0.0040037121850943,0.0036909627036214,0.0032071459250559,0.0043225821284674,0.8909902617926071,0.4711765469103858,0.000402350878055,0.413,False,C,40,0.992225
Emperical4LF,D_Thread,105,243,18,48,0.0005648424520085,0.000343642096364,0.0009312021990864,0.0006536149102857,0.0004860895482349,0.0008646814152739,0.8641823237501949,0.4635717830494767,8.877245827723613e-05,0.6106,False,C,40,0.992225
Emperical4LF,D_Loop,105,243,32,80,0.0012210683427372,0.0008557076365943,0.0017106625968705,0.0013798620847776,0.0011022748378405,0.0017146112927513,0.8849205701119109,0.4694736659695807,0.0001587937420403,0.5727,False,C,40,0.992225
Emperical4,D_All,81,183,12,26,0.0006320606206851,0.0003017417076319,0.0011961961584072,0.0003988351509788,0.0002625872340754,0.0005788253673809,1.584766586229772,0.6131178709414401,0.0002332254697063,0.2247,True,C,40,0.992225
Emperical4,D_Thread,81,183,1,6,8.774469802662174e-06,0.0,5.264681881597304e-05,8.677149876144932e-05,3.3047631536986515e-05,0.0001926695864782,0.1011215655820904,0.0918350604900141,7.799702895878714e-05,0.2089,True,C,40,0.992225
Emperical4,D_Loop,81,183,7,17,0.0002145108611597,8.893196749953783e-05,0.0004495319640237,0.0002798412463926,0.0001648104234917,0.0004429052994425,0.766544831846737,0.4339232257385707,6.533038523280323e-05,0.5908,True,C,40,0.992225
Emperical4RF,D_All,81,183,50,121,0.0028440919604162,0.0022404379023093,0.0036245533478241,0.0032407803678309,0.0027924324755579,0.003747375920069,0.877594788171306,0.4674037197483086,0.0003966884074146,0.3605,True,C,40,0.992225
Emperical4RF,D_Thread,81,183,11,36,0.0003944730780725,0.0001887611076669,0.00081536178997,0.0008004367553859,0.000561204247049,0.0011164970732332,0.4928222941015893,0.3301279034007057,0.0004059636773134,0.079,True,C,40,0.992225
Emperical4RF,D_Loop,81,183,30,68,0.001328564747515,0.0009308637103564,0.0018545830380368,0.0015169333935971,0.0012027091403966,0.0018985536091571,0.8758227309931916,0.4669005852858334,0.0001883686460821,0.5403,True,C,40,0.992225
Emperical4LF,D_All,81,183,57,134,0.0036046489109691,0.0029211787649257,0.0044454357296233,0.0039806248892304,0.003500848630441,0.0045101825528628,0.905548503382368,0.4752167167484901,0.0003759759782612,0.4286,True,C,40,0.992225
Emperical4LF,D_Thread,81,183,18,48,0.0007322031785295,0.0004410367807866,0.0011779438905115,0.0008679148808712,0.0006441218324529,0.0011403332459962,0.8436347787867701,0.4575932220924666,0.0001357117023416,0.5466,True,C,40,0.992225
Emperical4LF,D_Loop,81,183,32,80,0.0015828663702149,0.0011201085910137,0.0021710436733916,0.0018322758830653,0.0014816602183876,0.0022620836415027,0.8638799347000136,0.463484754901368,0.0002494095128504,0.4759,True,C,40,0.992225
Emperical5,D_All,105,243,5,19,0.0001635691643704,4.409171075837742e-05,0.0005429900465846,0.0002489590274671,0.0001499346998578,0.0004168735244481,0.6570123848675266,0.3965042089411135,8.538986309665803e-05,0.4758,False,C,40,0.992225
Emperical5,D_Thread,105,243,2,5,2.129018522461145e-05,0.0,8.516074089844582e-05,7.377894864810733e-05,2.3420648348275915e-05,0.0001875697400789,0.2885672080549173,0.223944243071735,5.248876342349588e-05,0.4231,False,C,40,0.992225
Emperical5,D_Loop,105,243,4,6,0.0001299161271838,2.8386913632815272e-05,0.0005256346444978,5.877739829447158e-05,2.185501171023369e-05,0.0001310580397983,2.2103075493919278,0.6885033646731409,7.113872888941516e-05,0.3606,False,C,40,0.992225
Emperical5RF,D_All,105,243,29,68,0.0009576556442743,0.0006471974445504,0.0013852965624983,0.0011579172355437,0.0009042209493504,0.0014646913820957,0.8270501680758389,0.4526696543570274,0.0002002615912693,0.4233,False,C,40,0.992225
Emperical5RF,D_Thread,105,243,5,12,0.0001559298829297,4.741604817853389e-05,0.0005317214408014,0.0002024512060399,0.0001015939539827,0.0003842018298615,0.7702097012896327,0.4350951758588374,4.652132311020089e-05,0.7138,False,C,40,1.0
Emperical5RF,D_Loop,105,243,15,26,0.0005159725114238,0.0002855584460276,0.0009284407600829,0.0003256213401592,0.0002119134997687,0.0004992775216843,1.5845783054988969,0.613089687446335,0.0001903511712645,0.2041,False,C,40,0.992225
Emperical5LF,D_All,105,243,19,77,0.0005761184271262,0.0003420806717213,0.0009464410293454,0.0014619072994903,0.0011339761800059,0.0020396093820908,0.3940868393824435,0.2826845704655079,0.000885788872364,0.009,False,C,40,0.702
Emperical5LF,D_Thread,105,243,5,13,6.343319635725695e-05,2.129018522461145e-05,0.0001432429268194,0.0001802300299194,9.76519551421241e-05,0.0003173989227428,0.3519568652659797,0.260331430911989,0.0001167968335622,0.1609,False,C,40,0.992225
Emperical5LF,D_Loop,105,243,9,31,0.0002510631166663,0.0001097310984057,0.00062520729673,0.000410997292896,0.000271887231717,0.0006055476823499,0.6108631881665422,0.379214816412694,0.0001599341762297,0.2711,False,C,40,0.992225
Emperical5,D_All,81,183,5,18,0.0002120341019617,5.7155921353452216e-05,0.0006805169685743,0.0002838799733743,0.0001722020403202,0.000461279289606,0.746914618320504,0.4275621776172397,7.184587141261678e-05,0.6017,True,C,40,0.992225
Emperical5,D_Thread,81,183,2,5,2.759838825412596e-05,0.0,0.0001011940902651,9.7968767876995e-05,3.10995494460713e-05,0.0002472048824555,0.2817059850010281,0.2197898646785223,7.037037962286903e-05,0.3933,True,C,40,0.992225
Emperical5,D_Loop,81,183,4,6,0.0001684097944976,3.679785100550128e-05,0.0006588599543782,7.804867642380652e-05,2.7988873871394003e-05,0.0001729242352221,2.157753368976573,0.6833191566432879,9.036111807382442e-05,0.3742,True,C,40,0.992225
Emperical5RF,D_All,81,183,26,60,0.0010882396444969,0.0007122713003788,0.0016191980433835,0.0012516157893473,0.0009746623262054,0.0015969545776785,0.8694678141320387,0.4650884104874079,0.0001633761448503,0.568,True,C,40,0.992225
Emperical5RF,D_Thread,81,183,5,12,0.0002021313297237,5.519677650825192e-05,0.0006542321455604,0.0002688286506432,0.0001358334654964,0.0004985072689648,0.7518965305228011,0.4291900334424545,6.669732091946434e-05,0.6869,True,C,40,1.0
Emperical5RF,D_Loop,81,183,15,26,0.0006688532555494,0.0003753348142936,0.001182705407278,0.0004323824352934,0.0002806851246914,0.0006563523621096,1.5469020037677848,0.607366126171859,0.0002364708202559,0.2205,True,C,40,0.992225
Emperical5LF,D_All,81,183,18,67,0.0007085982668649,0.0004182491855167,0.0011772169378611,0.0013840568566658,0.0010843413543825,0.0017609519232775,0.5119719348610793,0.3386120622061146,0.0006754585898008,0.0202,True,C,40,0.7878
Emperical5LF,D_Thread,81,183,5,13,8.222821750014791e-05,2.759838825412596e-05,0.0001828994752365,0.0002393218430078,0.0001303598193581,0.0004065975780866,0.3435884349990245,0.2557244659517138,0.0001570936255076,0.1447,True,C,40,0.992225
Emperical5LF,D_Loop,81,183,9,31,0.0003254521882711,0.0001406687612076,0.000753669133507,0.0005457505036816,0.000368109057518,0.0008022338315875,0.5963387776568668,0.3735665549214954,0.0002202983154105,0.2483,True,C,40,0.992225
Bukau4,D_All,105,240,2,1,0.0001275284557587,0.0,0.0004587913957172,1.6666666666666667e-05,0.0,8.333333333333333e-05,7.65170734552241,0.8844158776917554,0.000110861789092,0.0972,False,C,50,0.9395176470588232
Bukau4,D_Thread,105,240,0,1,0.0,,,1.6666666666666667e-05,0.0,0.0001,0.0,0.0,1.6666666666666667e-05,1.0,False,C,50,1.0
Bukau4,D_Loop,105,240,1,1,4.47127207690588e-05,0.0,0.0002235636038452,1.6666666666666667e-05,0.0,0.0001,2.682763246143528,0.72846476051721,2.804605410239213e-05,0.7867,False,C,50,1.0
Bukau4RF,D_All,105,240,7,18,0.000240951406834,9.0281187390157e-05,0.0005903355878214,0.0003954617389254,0.0002286393300952,0.0006388512608167,0.6092913248416518,0.3786084691046251,0.0001545103320913,0.3863,False,C,50,0.9395176470588232
Bukau4RF,D_Thread,105,240,2,6,8.045421579256166e-05,0.0,0.0002771556954072,7.789524453762322e-05,2.964452915704134e-05,0.0001790516917179,1.032851443886314,0.508080138857444,2.5589712549384398e-06,0.9721,False,C,50,1.0
Bukau4RF,D_Loop,105,240,3,7,0.0001013553845108,1.107419712070875e-05,0.0003257747342081,9.930272861305352e-05,3.94433924656169e-05,0.0002131339221228,1.0206706897834668,0.5051148091294584,2.0526558978122185e-06,0.9799,False,C,50,1.0
Bukau4LF,D_All,105,240,17,36,0.0006917665870084,0.0003827311472488,0.0012237570746396,0.0005665852220157,0.0003947025313691,0.0007988532507761,1.2209400459603963,0.5497402094131847,0.0001251813649926,0.5421,False,C,50,0.9395176470588232
Bukau4LF,D_Thread,105,240,5,13,0.0001519816951318,4.628675854644411e-05,0.0003856043082193,0.0001560447996517,8.575932413363641e-05,0.0002640157169652,0.97396193574525,0.4934046184520474,4.06310451995216e-06,0.9621,False,C,50,1.0
Bukau4LF,D_Loop,105,240,8,16,0.000305144097854,0.0001269007069224,0.0006552938678674,0.0002161216470656,0.0001275643764886,0.0003531857471283,1.4119089966092695,0.5853906588491404,8.902245078835352e-05,0.454,False,C,50,0.9395176470588232
Bukau4,D_All,81,183,2,1,0.0001653146648723,0.0,0.000596609404233,2.185792349726776e-05,0.0,0.0001311475409836,7.563145917912196,0.8832204881726676,0.0001434567413751,0.0933,True,C,50,0.9395176470588232
